Filename,Size(number of gates),,,,Depth,,,,SQGs,,,,MQGs,,,,Total Time
E:\github\pm\qcpm-master\benchmark\circuit\rd32-v1_68.qasm,36,30,6(16.67%),,21,19,2(9.52%),,"20(t,h,tdg,x)","18(t,h,tdg,x)",2(10.00%),,16(cx),12(cx),4(25.00%),,0.06187295913696289
E:\github\pm\qcpm-master\benchmark\circuit\rd32_270.qasm,84,78,6(7.14%),,47,47,0(-),,"48(t,h,tdg,x)","42(t,h,tdg,x)",6(12.50%),,36(cx),36(cx),0(-),,0.28391242027282715
E:\github\pm\qcpm-master\benchmark\circuit\rd53_130.qasm,1043,989,54(5.18%),,569,565,4(0.70%),,"595(t,h,tdg,x)","541(t,h,tdg,x)",54(9.08%),,448(cx),448(cx),0(-),,7.515488862991333
E:\github\pm\qcpm-master\benchmark\circuit\rd53_131.qasm,469,433,36(7.68%),,261,255,6(2.30%),,"269(t,h,tdg,x)","235(t,h,tdg,x)",34(12.64%),,200(cx),198(cx),2(1.00%),,3.2382242679595947
E:\github\pm\qcpm-master\benchmark\circuit\rd53_133.qasm,580,540,40(6.90%),,327,321,6(1.83%),,"324(t,h,tdg)","288(t,h,tdg)",36(11.11%),,256(cx),252(cx),4(1.56%),,2.895343780517578
E:\github\pm\qcpm-master\benchmark\circuit\rd53_135.qasm,296,278,18(6.08%),,159,156,3(1.89%),,"162(t,h,tdg)","146(t,h,tdg)",16(9.88%),,134(cx),132(cx),2(1.49%),,1.4557394981384277
E:\github\pm\qcpm-master\benchmark\circuit\rd53_138.qasm,132,128,4(3.03%),,56,56,0(-),,"72(t,h,tdg)","68(t,h,tdg)",4(5.56%),,60(cx),60(cx),0(-),,0.5767042636871338
E:\github\pm\qcpm-master\benchmark\circuit\rd53_251.qasm,1291,1239,52(4.03%),,712,712,0(-),,"727(t,h,tdg,x)","675(t,h,tdg,x)",52(7.15%),,564(cx),564(cx),0(-),,6.560601711273193
E:\github\pm\qcpm-master\benchmark\circuit\rd53_311.qasm,275,265,10(3.64%),,124,132,-8(-6.45%),,"151(t,h,tdg,x)","139(t,h,tdg,x)",12(7.95%),,124(cx),126(cx),-2(-1.61%),,1.406445026397705
E:\github\pm\qcpm-master\benchmark\circuit\rd73_140.qasm,230,222,8(3.48%),,92,92,0(-),,"126(t,h,tdg)","118(t,h,tdg)",8(6.35%),,104(cx),104(cx),0(-),,1.1217036247253418
E:\github\pm\qcpm-master\benchmark\circuit\rd73_252.qasm,5321,5081,240(4.51%),,2867,2865,2(0.07%),,"3002(t,h,tdg,x)","2762(t,h,tdg,x)",240(7.99%),,2319(cx),2319(cx),0(-),,27.6122145652771
E:\github\pm\qcpm-master\benchmark\circuit\rd84_142.qasm,343,335,8(2.33%),,110,110,0(-),,"189(t,h,tdg)","181(t,h,tdg)",8(4.23%),,154(cx),154(cx),0(-),,1.8021817207336426
E:\github\pm\qcpm-master\benchmark\circuit\rd84_253.qasm,13658,13129,529(3.87%),,7261,7261,0(-),,"7698(t,h,tdg,x)","7168(t,h,tdg,x)",530(6.88%),,5960(cx),5961(cx),-1(-0.02%),,70.85561919212341
E:\github\pm\qcpm-master\benchmark\circuit\root_255.qasm,17159,16499,660(3.85%),,8835,8834,1(0.01%),,"9666(t,h,tdg,x)","9006(t,h,tdg,x)",660(6.83%),,7493(cx),7493(cx),0(-),,130.7788758277893
E:\github\pm\qcpm-master\benchmark\circuit\sao2_257.qasm,38577,37115,1462(3.79%),,19563,19561,2(0.01%),,"21713(t,h,tdg,x)","20251(t,h,tdg,x)",1462(6.73%),,16864(cx),16864(cx),0(-),,202.01457953453064
E:\github\pm\qcpm-master\benchmark\circuit\sf_274.qasm,781,739,42(5.38%),,436,436,0(-),,"445(t,h,tdg,x)","403(t,h,tdg,x)",42(9.44%),,336(cx),336(cx),0(-),,3.7971551418304443
E:\github\pm\qcpm-master\benchmark\circuit\sf_276.qasm,778,736,42(5.40%),,435,435,0(-),,"442(t,h,tdg,x)","400(t,h,tdg,x)",42(9.50%),,336(cx),336(cx),0(-),,3.8348870277404785
E:\github\pm\qcpm-master\benchmark\circuit\sqn_258.qasm,10223,9771,452(4.42%),,5458,5458,0(-),,"5764(t,h,tdg,x)","5312(t,h,tdg,x)",452(7.84%),,4459(cx),4459(cx),0(-),,77.90837693214417
E:\github\pm\qcpm-master\benchmark\circuit\sqrt8_260.qasm,3009,2891,118(3.92%),,1659,1659,0(-),,"1695(t,h,tdg,x)","1577(t,h,tdg,x)",118(6.96%),,1314(cx),1314(cx),0(-),,15.522043943405151
E:\github\pm\qcpm-master\benchmark\circuit\squar5_261.qasm,1993,1913,80(4.01%),,1049,1046,3(0.29%),,"1124(t,h,tdg,x)","1044(t,h,tdg,x)",80(7.12%),,869(cx),869(cx),0(-),,10.226825714111328
E:\github\pm\qcpm-master\benchmark\circuit\square_root_7.qasm,7630,7690,-60(-0.79%),,3847,5031,-1184(-30.78%),,"4541(t,tdg,h,x,s)","4133(t,tdg,h,z,x,s)",408(8.98%),,3089(cx),3557(cx),-468(-15.15%),,50.819950103759766
E:\github\pm\qcpm-master\benchmark\circuit\sym10_262.qasm,64283,61757,2526(3.93%),,35572,35558,14(0.04%),,"36199(t,h,tdg,x)","33673(t,h,tdg,x)",2526(6.98%),,28084(cx),28084(cx),0(-),,336.20328068733215
E:\github\pm\qcpm-master\benchmark\circuit\sym6_145.qasm,3888,3662,226(5.81%),,2187,2183,4(0.18%),,"2187(t,h,tdg)","1961(t,h,tdg)",226(10.33%),,1701(cx),1701(cx),0(-),,20.374361276626587
E:\github\pm\qcpm-master\benchmark\circuit\sym6_316.qasm,270,262,8(2.96%),,135,131,4(2.96%),,"147(t,h,tdg,x)","137(t,h,tdg,x)",10(6.80%),,123(cx),125(cx),-2(-1.63%),,0.7708594799041748
E:\github\pm\qcpm-master\benchmark\circuit\sym9_146.qasm,328,318,10(3.05%),,127,127,0(-),,"180(t,h,tdg)","170(t,h,tdg)",10(5.56%),,148(cx),148(cx),0(-),,1.6618239879608154
E:\github\pm\qcpm-master\benchmark\circuit\sym9_148.qasm,21504,20162,1342(6.24%),,12087,12087,0(-),,"12096(t,h,tdg)","10754(t,h,tdg)",1342(11.09%),,9408(cx),9408(cx),0(-),,113.99220395088196
E:\github\pm\qcpm-master\benchmark\circuit\sym9_193.qasm,34881,33483,1398(4.01%),,19235,19221,14(0.07%),,"19649(t,h,tdg,x)","18251(t,h,tdg,x)",1398(7.11%),,15232(cx),15232(cx),0(-),,182.26001143455505
E:\github\pm\qcpm-master\benchmark\circuit\sys6-v0_111.qasm,215,212,3(1.40%),,75,76,-1(-1.33%),,"117(t,h,tdg)","113(t,h,tdg)",4(3.42%),,98(cx),99(cx),-1(-1.02%),,1.0542490482330322
E:\github\pm\qcpm-master\benchmark\circuit\urf1_149.qasm,184864,178616,6248(3.38%),,99585,99163,422(0.42%),,"103986(t,h,tdg)","97738(t,h,tdg)",6248(6.01%),,80878(cx),80878(cx),0(-),,984.9527866840363
E:\github\pm\qcpm-master\benchmark\circuit\urf1_278.qasm,54766,53100,1666(3.04%),,30955,30821,134(0.43%),,"28074(t,h,tdg,x)","26342(t,h,tdg,x)",1732(6.17%),,26692(cx),26758(cx),-66(-0.25%),,998.7428312301636
E:\github\pm\qcpm-master\benchmark\circuit\urf2_152.qasm,80480,77592,2888(3.59%),,44100,43932,168(0.38%),,"45270(t,h,tdg)","42382(t,h,tdg)",2888(6.38%),,35210(cx),35210(cx),0(-),,426.6321003437042
E:\github\pm\qcpm-master\benchmark\circuit\urf2_277.qasm,20112,19663,449(2.23%),,11390,11329,61(0.54%),,"10046(t,h,tdg,x)","9510(t,tdg,h,z,x)",536(5.34%),,10066(cx),10153(cx),-87(-0.86%),,373.44570875167847
E:\github\pm\qcpm-master\benchmark\circuit\urf3_155.qasm,423488,409658,13830(3.27%),,229365,228497,868(0.38%),,"238212(t,h,tdg)","224382(t,h,tdg)",13830(5.81%),,185276(cx),185276(cx),0(-),,2260.147887468338
E:\github\pm\qcpm-master\benchmark\circuit\urf3_279.qasm,125362,121608,3754(2.99%),,70702,70455,247(0.35%),,"64982(t,h,tdg,x)","61094(t,tdg,h,z,x)",3888(5.98%),,60380(cx),60514(cx),-134(-0.22%),,2218.673980474472
E:\github\pm\qcpm-master\benchmark\circuit\urf4_187.qasm,512064,493256,18808(3.67%),,264330,263886,444(0.17%),,"288036(t,h,tdg)","269228(t,h,tdg)",18808(6.53%),,224028(cx),224028(cx),0(-),,2738.1041712760925
E:\github\pm\qcpm-master\benchmark\circuit\urf5_158.qasm,164416,157976,6440(3.92%),,89145,88785,360(0.40%),,"92484(t,h,tdg)","86044(t,h,tdg)",6440(6.96%),,71932(cx),71932(cx),0(-),,877.2342185974121
E:\github\pm\qcpm-master\benchmark\circuit\urf5_280.qasm,49829,48311,1518(3.05%),,27822,27743,79(0.28%),,"26065(t,h,tdg,x)","24579(t,tdg,h,z,x)",1486(5.70%),,23764(cx),23732(cx),32(0.13%),,829.2166109085083
E:\github\pm\qcpm-master\benchmark\circuit\urf6_160.qasm,171840,168066,3774(2.20%),,93645,93405,240(0.26%),,"96660(t,h,tdg)","92886(t,h,tdg)",3774(3.90%),,75180(cx),75180(cx),0(-),,921.0653893947601
E:\github\pm\qcpm-master\benchmark\circuit\wim_266.qasm,986,944,42(4.26%),,514,512,2(0.39%),,"559(t,h,tdg,x)","517(t,h,tdg,x)",42(7.51%),,427(cx),427(cx),0(-),,4.991385221481323
E:\github\pm\qcpm-master\benchmark\circuit\xor5_254.qasm,7,8,-1(-14.29%),,5,5,0(-),,2(x),2(x),0(-),,5(cx),6(cx),-1(-20.00%),,0.010941028594970703
E:\github\pm\qcpm-master\benchmark\circuit\z4_268.qasm,3073,2938,135(4.39%),,1644,1645,-1(-0.06%),,"1730(t,h,tdg,x)","1594(t,h,tdg,x)",136(7.86%),,1343(cx),1344(cx),-1(-0.07%),,15.849558353424072
