Filename,Size(number of gates),,,,Depth,,,,SQGs,,,,MQGs,,,,Total Time
,before,after,reduce,,before,after,reduce,,before,after,reduce,,before,after,reduce,,
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.3D1_.2D2_6.qasm,360,117,243(67.50%),,45,25,20(44.44%),,270(x),46(x),224(82.96%),,90(cx),71(cx),19(21.11%),,2.6094329357147217,32.140625
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.3D1_.2D2_7.qasm,360,145,215(59.72%),,45,24,21(46.67%),,270(x),62(x),208(77.04%),,90(cx),83(cx),7(7.78%),,2.2027103900909424,32.67578125
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.3D1_.2D2_8.qasm,360,140,220(61.11%),,45,25,20(44.44%),,270(x),66(x),204(75.56%),,90(cx),74(cx),16(17.78%),,3.187713861465454,32.6328125
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.3D1_.2D2_9.qasm,360,114,246(68.33%),,45,21,24(53.33%),,270(x),50(x),220(81.48%),,90(cx),64(cx),26(28.89%),,2.359203815460205,32.34375
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.3D1_.3D2_0.qasm,405,189,216(53.33%),,45,36,9(20.00%),,270(x),84(x),186(68.89%),,135(cx),105(cx),30(22.22%),,3.9062488079071045,32.796875
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.3D1_.3D2_1.qasm,405,174,231(57.04%),,45,33,12(26.67%),,270(x),74(x),196(72.59%),,135(cx),100(cx),35(25.93%),,3.68743634223938,32.7265625
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.3D1_.3D2_2.qasm,405,203,202(49.88%),,45,33,12(26.67%),,270(x),92(x),178(65.93%),,135(cx),111(cx),24(17.78%),,3.8439903259277344,32.19921875
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.3D1_.3D2_3.qasm,405,199,206(50.86%),,45,34,11(24.44%),,270(x),88(x),182(67.41%),,135(cx),111(cx),24(17.78%),,3.968526601791382,33.015625
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.3D1_.3D2_4.qasm,405,186,219(54.07%),,45,33,12(26.67%),,270(x),82(x),188(69.63%),,135(cx),104(cx),31(22.96%),,3.7351016998291016,33.23046875
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.3D1_.3D2_5.qasm,405,180,225(55.56%),,45,33,12(26.67%),,270(x),80(x),190(70.37%),,135(cx),100(cx),35(25.93%),,3.671363115310669,32.30078125
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.3D1_.3D2_6.qasm,405,194,211(52.10%),,45,34,11(24.44%),,270(x),82(x),188(69.63%),,135(cx),112(cx),23(17.04%),,3.0627803802490234,33.5390625
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.3D1_.3D2_7.qasm,405,186,219(54.07%),,45,35,10(22.22%),,270(x),78(x),192(71.11%),,135(cx),108(cx),27(20.00%),,2.8745734691619873,33.0390625
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.3D1_.3D2_8.qasm,405,200,205(50.62%),,45,34,11(24.44%),,270(x),86(x),184(68.15%),,135(cx),114(cx),21(15.56%),,3.14056134223938,32.30078125
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.3D1_.3D2_9.qasm,405,200,205(50.62%),,45,34,11(24.44%),,270(x),88(x),182(67.41%),,135(cx),112(cx),23(17.04%),,4.984816074371338,31.765625
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.3D1_.4D2_0.qasm,450,237,213(47.33%),,45,35,10(22.22%),,270(x),96(x),174(64.44%),,180(cx),141(cx),39(21.67%),,5.031608581542969,30.5546875
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.3D1_.4D2_1.qasm,450,215,235(52.22%),,45,33,12(26.67%),,270(x),90(x),180(66.67%),,180(cx),125(cx),55(30.56%),,4.874126434326172,31.51953125
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.3D1_.4D2_2.qasm,450,225,225(50.00%),,45,39,6(13.33%),,270(x),88(x),182(67.41%),,180(cx),137(cx),43(23.89%),,5.093823671340942,32.03125
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.3D1_.4D2_3.qasm,450,197,253(56.22%),,45,31,14(31.11%),,270(x),78(x),192(71.11%),,180(cx),119(cx),61(33.89%),,5.75018835067749,32.47265625
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.3D1_.4D2_4.qasm,450,235,215(47.78%),,45,39,6(13.33%),,270(x),92(x),178(65.93%),,180(cx),143(cx),37(20.56%),,5.2192466259002686,31.921875
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.3D1_.4D2_5.qasm,450,204,246(54.67%),,45,37,8(17.78%),,270(x),70(x),200(74.07%),,180(cx),134(cx),46(25.56%),,5.156569242477417,31.78515625
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.3D1_.4D2_6.qasm,450,249,201(44.67%),,45,39,6(13.33%),,270(x),104(x),166(61.48%),,180(cx),145(cx),35(19.44%),,5.233360528945923,31.6328125
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.3D1_.4D2_7.qasm,450,233,217(48.22%),,45,39,6(13.33%),,270(x),98(x),172(63.70%),,180(cx),135(cx),45(25.00%),,5.17182469367981,31.43359375
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.3D1_.4D2_8.qasm,450,256,194(43.11%),,45,41,4(8.89%),,270(x),110(x),160(59.26%),,180(cx),146(cx),34(18.89%),,6.406378269195557,32.7734375
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.3D1_.4D2_9.qasm,450,226,224(49.78%),,45,39,6(13.33%),,270(x),98(x),172(63.70%),,180(cx),128(cx),52(28.89%),,4.8906354904174805,33.37109375
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.3D1_.5D2_0.qasm,53,36,17(32.08%),,5,6,-1(-20.00%),,28(x),14(x),14(50.00%),,25(cx),22(cx),3(12.00%),,0.1874253749847412,31.41796875
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.3D1_.5D2_1.qasm,495,282,213(43.03%),,45,41,4(8.89%),,270(x),104(x),166(61.48%),,225(cx),178(cx),47(20.89%),,5.2344748973846436,32.3671875
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.3D1_.5D2_2.qasm,495,264,231(46.67%),,45,40,5(11.11%),,270(x),88(x),182(67.41%),,225(cx),176(cx),49(21.78%),,6.875670433044434,32.4140625
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.3D1_.5D2_3.qasm,495,256,239(48.28%),,45,41,4(8.89%),,270(x),86(x),184(68.15%),,225(cx),170(cx),55(24.44%),,6.766280651092529,32.64453125
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.3D1_.5D2_4.qasm,495,275,220(44.44%),,45,42,3(6.67%),,270(x),106(x),164(60.74%),,225(cx),169(cx),56(24.89%),,6.53010368347168,31.8359375
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.3D1_.5D2_5.qasm,495,266,229(46.26%),,45,38,7(15.56%),,270(x),106(x),164(60.74%),,225(cx),160(cx),65(28.89%),,5.765379428863525,32.1796875
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.3D1_.5D2_6.qasm,495,244,251(50.71%),,45,42,3(6.67%),,270(x),92(x),178(65.93%),,225(cx),152(cx),73(32.44%),,6.172973871231079,32.453125
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.3D1_.5D2_7.qasm,495,266,229(46.26%),,45,41,4(8.89%),,270(x),102(x),168(62.22%),,225(cx),164(cx),61(27.11%),,8.342684030532837,33.29296875
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.3D1_.5D2_8.qasm,495,243,252(50.91%),,45,45,0(-),,270(x),90(x),180(66.67%),,225(cx),153(cx),72(32.00%),,6.48438835144043,33.296875
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.3D1_.5D2_9.qasm,495,261,234(47.27%),,45,41,4(8.89%),,270(x),102(x),168(62.22%),,225(cx),159(cx),66(29.33%),,6.312457799911499,33.20703125
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.4D1_.1D2_0.qasm,405,63,342(84.44%),,45,18,27(60.00%),,360(x),28(x),332(92.22%),,45(cx),35(cx),10(22.22%),,1.7656350135803223,31.62109375
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.4D1_.1D2_1.qasm,405,81,324(80.00%),,45,27,18(40.00%),,360(x),42(x),318(88.33%),,45(cx),39(cx),6(13.33%),,1.859328269958496,31.58203125
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.4D1_.1D2_2.qasm,405,72,333(82.22%),,45,22,23(51.11%),,360(x),30(x),330(91.67%),,45(cx),42(cx),3(6.67%),,1.7198734283447266,31.53515625
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.4D1_.1D2_3.qasm,405,66,339(83.70%),,45,20,25(55.56%),,360(x),28(x),332(92.22%),,45(cx),38(cx),7(15.56%),,1.8581562042236328,31.50390625
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.4D1_.1D2_4.qasm,405,73,332(81.98%),,45,22,23(51.11%),,360(x),36(x),324(90.00%),,45(cx),37(cx),8(17.78%),,1.3753111362457275,31.51171875
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.4D1_.1D2_5.qasm,405,71,334(82.47%),,45,25,20(44.44%),,360(x),30(x),330(91.67%),,45(cx),41(cx),4(8.89%),,1.671689748764038,31.46875
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.4D1_.1D2_6.qasm,405,73,332(81.98%),,45,20,25(55.56%),,360(x),36(x),324(90.00%),,45(cx),37(cx),8(17.78%),,1.7031288146972656,31.28515625
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.4D1_.1D2_7.qasm,405,73,332(81.98%),,45,17,28(62.22%),,360(x),38(x),322(89.44%),,45(cx),35(cx),10(22.22%),,1.6093168258666992,31.59375
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.4D1_.1D2_8.qasm,405,63,342(84.44%),,45,27,18(40.00%),,360(x),26(x),334(92.78%),,45(cx),37(cx),8(17.78%),,1.7505919933319092,31.296875
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.4D1_.1D2_9.qasm,405,56,349(86.17%),,45,15,30(66.67%),,360(x),24(x),336(93.33%),,45(cx),32(cx),13(28.89%),,1.6876754760742188,31.4296875
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.4D1_.2D2_0.qasm,450,154,296(65.78%),,45,28,17(37.78%),,360(x),74(x),286(79.44%),,90(cx),80(cx),10(11.11%),,2.8593993186950684,31.4296875
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.4D1_.2D2_1.qasm,450,140,310(68.89%),,45,26,19(42.22%),,360(x),66(x),294(81.67%),,90(cx),74(cx),16(17.78%),,2.2804057598114014,32.30078125
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.4D1_.2D2_2.qasm,450,128,322(71.56%),,45,27,18(40.00%),,360(x),52(x),308(85.56%),,90(cx),76(cx),14(15.56%),,2.29707932472229,31.53125
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.4D1_.2D2_3.qasm,450,124,326(72.44%),,45,32,13(28.89%),,360(x),54(x),306(85.00%),,90(cx),70(cx),20(22.22%),,2.672114133834839,32.32421875
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.4D1_.2D2_4.qasm,450,141,309(68.67%),,45,30,15(33.33%),,360(x),64(x),296(82.22%),,90(cx),77(cx),13(14.44%),,2.906461238861084,31.86328125
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.4D1_.2D2_5.qasm,450,121,329(73.11%),,45,31,14(31.11%),,360(x),50(x),310(86.11%),,90(cx),71(cx),19(21.11%),,2.2025129795074463,32.26953125
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.4D1_.2D2_6.qasm,450,144,306(68.00%),,45,31,14(31.11%),,360(x),66(x),294(81.67%),,90(cx),78(cx),12(13.33%),,2.9844095706939697,31.859375
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.4D1_.2D2_7.qasm,450,148,302(67.11%),,45,31,14(31.11%),,360(x),70(x),290(80.56%),,90(cx),78(cx),12(13.33%),,2.875422716140747,32.19921875
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.4D1_.2D2_8.qasm,450,125,325(72.22%),,45,32,13(28.89%),,360(x),54(x),306(85.00%),,90(cx),71(cx),19(21.11%),,3.5473740100860596,32.20703125
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.4D1_.2D2_9.qasm,450,154,296(65.78%),,45,34,11(24.44%),,360(x),70(x),290(80.56%),,90(cx),84(cx),6(6.67%),,2.468778133392334,32.60546875
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.4D1_.3D2_0.qasm,495,190,305(61.62%),,45,32,13(28.89%),,360(x),84(x),276(76.67%),,135(cx),106(cx),29(21.48%),,4.874351739883423,32.49609375
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.4D1_.3D2_1.qasm,495,155,340(68.69%),,45,31,14(31.11%),,360(x),64(x),296(82.22%),,135(cx),91(cx),44(32.59%),,4.469207763671875,33.390625
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.4D1_.3D2_2.qasm,495,189,306(61.82%),,45,35,10(22.22%),,360(x),78(x),282(78.33%),,135(cx),111(cx),24(17.78%),,3.2815232276916504,32.671875
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.4D1_.3D2_3.qasm,495,190,305(61.62%),,45,38,7(15.56%),,360(x),74(x),286(79.44%),,135(cx),116(cx),19(14.07%),,4.280826807022095,31.97265625
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.4D1_.3D2_4.qasm,495,188,307(62.02%),,45,29,16(35.56%),,360(x),84(x),276(76.67%),,135(cx),104(cx),31(22.96%),,4.609611511230469,32.8125
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.4D1_.3D2_5.qasm,495,193,302(61.01%),,45,35,10(22.22%),,360(x),86(x),274(76.11%),,135(cx),107(cx),28(20.74%),,3.9377942085266113,33.19140625
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.4D1_.3D2_6.qasm,495,189,306(61.82%),,45,37,8(17.78%),,360(x),84(x),276(76.67%),,135(cx),105(cx),30(22.22%),,2.9678540229797363,33.484375
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.4D1_.3D2_7.qasm,495,184,311(62.83%),,45,31,14(31.11%),,360(x),78(x),282(78.33%),,135(cx),106(cx),29(21.48%),,4.047486782073975,33.046875
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.4D1_.3D2_8.qasm,495,174,321(64.85%),,45,27,18(40.00%),,360(x),76(x),284(78.89%),,135(cx),98(cx),37(27.41%),,4.500330448150635,32.07421875
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.4D1_.3D2_9.qasm,495,175,320(64.65%),,45,28,17(37.78%),,360(x),78(x),282(78.33%),,135(cx),97(cx),38(28.15%),,4.702404260635376,32.6328125
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.4D1_.4D2_0.qasm,540,231,309(57.22%),,45,38,7(15.56%),,360(x),88(x),272(75.56%),,180(cx),143(cx),37(20.56%),,4.375470161437988,32.4765625
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.4D1_.4D2_1.qasm,540,224,316(58.52%),,45,37,8(17.78%),,360(x),82(x),278(77.22%),,180(cx),142(cx),38(21.11%),,5.436583995819092,32.0859375
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.4D1_.4D2_2.qasm,540,239,301(55.74%),,45,39,6(13.33%),,360(x),96(x),264(73.33%),,180(cx),143(cx),37(20.56%),,5.640571594238281,33.94140625
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.4D1_.4D2_3.qasm,540,221,319(59.07%),,45,41,4(8.89%),,360(x),98(x),262(72.78%),,180(cx),123(cx),57(31.67%),,3.7658331394195557,33.87109375
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.4D1_.4D2_4.qasm,540,246,294(54.44%),,45,45,0(-),,360(x),102(x),258(71.67%),,180(cx),144(cx),36(20.00%),,4.109314203262329,33.58984375
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.4D1_.4D2_5.qasm,540,237,303(56.11%),,45,39,6(13.33%),,360(x),94(x),266(73.89%),,180(cx),143(cx),37(20.56%),,5.594276666641235,34.171875
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.4D1_.4D2_6.qasm,540,221,319(59.07%),,45,39,6(13.33%),,360(x),88(x),272(75.56%),,180(cx),133(cx),47(26.11%),,6.531471014022827,33.9140625
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.4D1_.4D2_7.qasm,540,241,299(55.37%),,45,38,7(15.56%),,360(x),98(x),262(72.78%),,180(cx),143(cx),37(20.56%),,5.24936580657959,33.671875
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.4D1_.4D2_8.qasm,540,239,301(55.74%),,45,41,4(8.89%),,360(x),102(x),258(71.67%),,180(cx),137(cx),43(23.89%),,6.51622462272644,33.66015625
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.4D1_.4D2_9.qasm,540,246,294(54.44%),,45,42,3(6.67%),,360(x),112(x),248(68.89%),,180(cx),134(cx),46(25.56%),,3.9533095359802246,34.19140625
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.5D1_.1D2_0.qasm,495,89,406(82.02%),,45,26,19(42.22%),,450(x),48(x),402(89.33%),,45(cx),41(cx),4(8.89%),,1.9211606979370117,33.19140625
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.5D1_.1D2_1.qasm,495,65,430(86.87%),,45,24,21(46.67%),,450(x),32(x),418(92.89%),,45(cx),33(cx),12(26.67%),,1.7501003742218018,31.87109375
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.5D1_.1D2_2.qasm,495,65,430(86.87%),,45,21,24(53.33%),,450(x),34(x),416(92.44%),,45(cx),31(cx),14(31.11%),,1.9218647480010986,31.6953125
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.5D1_.1D2_3.qasm,495,72,423(85.45%),,45,19,26(57.78%),,450(x),36(x),414(92.00%),,45(cx),36(cx),9(20.00%),,1.781454086303711,31.66015625
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.5D1_.1D2_4.qasm,495,59,436(88.08%),,45,24,21(46.67%),,450(x),26(x),424(94.22%),,45(cx),33(cx),12(26.67%),,1.750211477279663,31.703125
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.5D1_.1D2_5.qasm,495,84,411(83.03%),,45,25,20(44.44%),,450(x),44(x),406(90.22%),,45(cx),40(cx),5(11.11%),,1.8750994205474854,31.67578125
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.5D1_.1D2_6.qasm,495,45,450(90.91%),,45,12,33(73.33%),,450(x),20(x),430(95.56%),,45(cx),25(cx),20(44.44%),,1.7657172679901123,31.69140625
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.5D1_.1D2_7.qasm,495,83,412(83.23%),,45,30,15(33.33%),,450(x),40(x),410(91.11%),,45(cx),43(cx),2(4.44%),,1.7031028270721436,31.76171875
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.5D1_.1D2_8.qasm,495,65,430(86.87%),,45,18,27(60.00%),,450(x),34(x),416(92.44%),,45(cx),31(cx),14(31.11%),,1.8426826000213623,31.796875
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.5D1_.1D2_9.qasm,495,77,418(84.44%),,45,15,30(66.67%),,450(x),40(x),410(91.11%),,45(cx),37(cx),8(17.78%),,1.640928030014038,31.44921875
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.5D1_.2D2_0.qasm,540,148,392(72.59%),,45,32,13(28.89%),,450(x),64(x),386(85.78%),,90(cx),84(cx),6(6.67%),,2.5471441745758057,32.56640625
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.5D1_.2D2_1.qasm,540,123,417(77.22%),,45,32,13(28.89%),,450(x),60(x),390(86.67%),,90(cx),63(cx),27(30.00%),,3.3127331733703613,32.59765625
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.5D1_.2D2_2.qasm,540,133,407(75.37%),,45,31,14(31.11%),,450(x),58(x),392(87.11%),,90(cx),75(cx),15(16.67%),,2.5939438343048096,32.3828125
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.5D1_.2D2_3.qasm,540,163,377(69.81%),,45,26,19(42.22%),,450(x),80(x),370(82.22%),,90(cx),83(cx),7(7.78%),,2.593019962310791,32.21484375
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.5D1_.2D2_4.qasm,540,132,408(75.56%),,45,26,19(42.22%),,450(x),62(x),388(86.22%),,90(cx),70(cx),20(22.22%),,2.968761682510376,32.42578125
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.5D1_.2D2_5.qasm,540,143,397(73.52%),,45,25,20(44.44%),,450(x),68(x),382(84.89%),,90(cx),75(cx),15(16.67%),,2.500211477279663,32.875
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.5D1_.2D2_6.qasm,540,134,406(75.19%),,45,30,15(33.33%),,450(x),58(x),392(87.11%),,90(cx),76(cx),14(15.56%),,3.187882900238037,32.71484375
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.5D1_.2D2_7.qasm,540,149,391(72.41%),,45,29,16(35.56%),,450(x),68(x),382(84.89%),,90(cx),81(cx),9(10.00%),,2.639907121658325,32.7109375
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.5D1_.2D2_8.qasm,540,142,398(73.70%),,45,28,17(37.78%),,450(x),64(x),386(85.78%),,90(cx),78(cx),12(13.33%),,3.0624771118164062,33.01171875
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.5D1_.2D2_9.qasm,540,143,397(73.52%),,45,25,20(44.44%),,450(x),66(x),384(85.33%),,90(cx),77(cx),13(14.44%),,3.546820640563965,33.078125
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.5D1_.3D2_0.qasm,585,191,394(67.35%),,45,36,9(20.00%),,450(x),80(x),370(82.22%),,135(cx),111(cx),24(17.78%),,5.125030755996704,32.9296875
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.5D1_.3D2_1.qasm,585,195,390(66.67%),,45,32,13(28.89%),,450(x),88(x),362(80.44%),,135(cx),107(cx),28(20.74%),,4.1718738079071045,32.51953125
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.5D1_.3D2_2.qasm,585,188,397(67.86%),,45,35,10(22.22%),,450(x),84(x),366(81.33%),,135(cx),104(cx),31(22.96%),,3.6250171661376953,32.57421875
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.5D1_.3D2_3.qasm,585,182,403(68.89%),,45,31,14(31.11%),,450(x),74(x),376(83.56%),,135(cx),108(cx),27(20.00%),,4.5469090938568115,32.78125
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.5D1_.3D2_4.qasm,585,179,406(69.40%),,45,33,12(26.67%),,450(x),76(x),374(83.11%),,135(cx),103(cx),32(23.70%),,5.390568971633911,33.33203125
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.5D1_.3D2_5.qasm,585,211,374(63.93%),,45,38,7(15.56%),,450(x),92(x),358(79.56%),,135(cx),119(cx),16(11.85%),,4.578165054321289,33.87109375
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.5D1_.3D2_6.qasm,585,196,389(66.50%),,45,34,11(24.44%),,450(x),82(x),368(81.78%),,135(cx),114(cx),21(15.56%),,4.500029563903809,33.06640625
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.5D1_.3D2_7.qasm,585,187,398(68.03%),,45,38,7(15.56%),,450(x),80(x),370(82.22%),,135(cx),107(cx),28(20.74%),,4.453105926513672,33.33203125
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.5D1_.3D2_8.qasm,585,184,401(68.55%),,45,36,9(20.00%),,450(x),76(x),374(83.11%),,135(cx),108(cx),27(20.00%),,5.281245946884155,32.82421875
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.5D1_.3D2_9.qasm,585,183,402(68.72%),,45,40,5(11.11%),,450(x),76(x),374(83.11%),,135(cx),107(cx),28(20.74%),,4.390649795532227,33.08984375
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.6D1_.1D2_0.qasm,585,71,514(87.86%),,45,16,29(64.44%),,540(x),36(x),504(93.33%),,45(cx),35(cx),10(22.22%),,2.093705892562866,32.52734375
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.6D1_.1D2_1.qasm,585,75,510(87.18%),,45,29,16(35.56%),,540(x),36(x),504(93.33%),,45(cx),39(cx),6(13.33%),,2.374993324279785,32.5625
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.6D1_.1D2_2.qasm,585,85,500(85.47%),,45,27,18(40.00%),,540(x),46(x),494(91.48%),,45(cx),39(cx),6(13.33%),,1.8750512599945068,32.03515625
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.6D1_.1D2_3.qasm,585,70,515(88.03%),,45,22,23(51.11%),,540(x),36(x),504(93.33%),,45(cx),34(cx),11(24.44%),,2.2499637603759766,31.5859375
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.6D1_.1D2_4.qasm,585,65,520(88.89%),,45,27,18(40.00%),,540(x),32(x),508(94.07%),,45(cx),33(cx),12(26.67%),,1.7972946166992188,31.55078125
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.6D1_.1D2_5.qasm,585,75,510(87.18%),,45,24,21(46.67%),,540(x),32(x),508(94.07%),,45(cx),43(cx),2(4.44%),,1.9058170318603516,31.546875
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.6D1_.1D2_6.qasm,585,48,537(91.79%),,45,18,27(60.00%),,540(x),22(x),518(95.93%),,45(cx),26(cx),19(42.22%),,1.9999945163726807,31.5
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.6D1_.1D2_7.qasm,585,64,521(89.06%),,45,17,28(62.22%),,540(x),30(x),510(94.44%),,45(cx),34(cx),11(24.44%),,1.875009298324585,31.4375
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.6D1_.1D2_8.qasm,585,81,504(86.15%),,45,22,23(51.11%),,540(x),40(x),500(92.59%),,45(cx),41(cx),4(8.89%),,1.8724830150604248,31.5234375
