Filename,Size(number of gates),,,,Depth,,,,SQGs,,,,MQGs,,,,Total Time
E:\github\pm\qcpm-master\benchmark\circuit\rd53_138.qasm,132,132,0(-),,56,56,0(-),,"72(tdg,h,t)","72(tdg,h,t)",0(-),,60(cx),60(cx),0(-),,0.003998517990112305
E:\github\pm\qcpm-master\benchmark\circuit\rd53_251.qasm,1291,1291,0(-),,712,712,0(-),,"727(tdg,x,h,t)","727(tdg,x,h,t)",0(-),,564(cx),564(cx),0(-),,0.032979726791381836
E:\github\pm\qcpm-master\benchmark\circuit\rd53_311.qasm,275,276,-1(-0.36%),,124,124,0(-),,"151(t,tdg,h,x)","151(t,tdg,h,x)",0(-),,124(cx),125(cx),-1(-0.81%),,0.006993532180786133
E:\github\pm\qcpm-master\benchmark\circuit\rd73_140.qasm,230,230,0(-),,92,92,0(-),,"126(tdg,h,t)","126(tdg,h,t)",0(-),,104(cx),104(cx),0(-),,0.0059947967529296875
E:\github\pm\qcpm-master\benchmark\circuit\rd73_252.qasm,5321,5321,0(-),,2867,2867,0(-),,"3002(tdg,x,h,t)","3002(tdg,x,h,t)",0(-),,2319(cx),2319(cx),0(-),,0.10693788528442383
E:\github\pm\qcpm-master\benchmark\circuit\rd84_142.qasm,343,343,0(-),,110,110,0(-),,"189(tdg,h,t)","189(tdg,h,t)",0(-),,154(cx),154(cx),0(-),,0.009992361068725586
E:\github\pm\qcpm-master\benchmark\circuit\rd84_253.qasm,13658,13659,-1(-0.01%),,7261,7261,0(-),,"7698(tdg,x,h,t)","7698(tdg,x,h,t)",0(-),,5960(cx),5961(cx),-1(-0.02%),,0.2635064125061035
E:\github\pm\qcpm-master\benchmark\circuit\root_255.qasm,17159,17159,0(-),,8835,8835,0(-),,"9666(tdg,x,h,t)","9666(tdg,x,h,t)",0(-),,7493(cx),7493(cx),0(-),,0.3328068256378174
E:\github\pm\qcpm-master\benchmark\circuit\sao2_257.qasm,38577,38577,0(-),,19563,19563,0(-),,"21713(t,tdg,h,x)","21713(t,tdg,h,x)",0(-),,16864(cx),16864(cx),0(-),,0.7885568141937256
E:\github\pm\qcpm-master\benchmark\circuit\sf_274.qasm,781,781,0(-),,436,436,0(-),,"445(tdg,x,h,t)","445(tdg,x,h,t)",0(-),,336(cx),336(cx),0(-),,0.02399897575378418
E:\github\pm\qcpm-master\benchmark\circuit\sf_276.qasm,778,778,0(-),,435,435,0(-),,"442(t,tdg,h,x)","442(t,tdg,h,x)",0(-),,336(cx),336(cx),0(-),,0.017007827758789062
E:\github\pm\qcpm-master\benchmark\circuit\sqn_258.qasm,10223,10223,0(-),,5458,5458,0(-),,"5764(t,tdg,h,x)","5764(t,tdg,h,x)",0(-),,4459(cx),4459(cx),0(-),,0.19488739967346191
E:\github\pm\qcpm-master\benchmark\circuit\sqrt8_260.qasm,3009,3009,0(-),,1659,1659,0(-),,"1695(tdg,x,h,t)","1695(tdg,x,h,t)",0(-),,1314(cx),1314(cx),0(-),,0.06094551086425781
E:\github\pm\qcpm-master\benchmark\circuit\squar5_261.qasm,1993,1993,0(-),,1049,1049,0(-),,"1124(tdg,x,h,t)","1124(tdg,x,h,t)",0(-),,869(cx),869(cx),0(-),,0.04001474380493164
E:\github\pm\qcpm-master\benchmark\circuit\square_root_7.qasm,7630,8098,-468(-6.13%),,3847,4698,-851(-22.12%),,"4541(s,tdg,h,t,x)","4541(s,tdg,h,t,x)",0(-),,3089(cx),3557(cx),-468(-15.15%),,0.15287017822265625
E:\github\pm\qcpm-master\benchmark\circuit\sym10_262.qasm,64283,64283,0(-),,35572,35572,0(-),,"36199(tdg,x,h,t)","36199(tdg,x,h,t)",0(-),,28084(cx),28084(cx),0(-),,1.2652409076690674
E:\github\pm\qcpm-master\benchmark\circuit\sym6_145.qasm,3888,3888,0(-),,2187,2187,0(-),,"2187(tdg,h,t)","2187(tdg,h,t)",0(-),,1701(cx),1701(cx),0(-),,0.1315937042236328
E:\github\pm\qcpm-master\benchmark\circuit\sym6_316.qasm,270,271,-1(-0.37%),,135,136,-1(-0.74%),,"147(t,tdg,h,x)","147(t,tdg,h,x)",0(-),,123(cx),124(cx),-1(-0.81%),,0.007974624633789062
E:\github\pm\qcpm-master\benchmark\circuit\sym9_146.qasm,328,328,0(-),,127,127,0(-),,"180(tdg,h,t)","180(tdg,h,t)",0(-),,148(cx),148(cx),0(-),,0.008007526397705078
E:\github\pm\qcpm-master\benchmark\circuit\sym9_148.qasm,21504,21504,0(-),,12087,12087,0(-),,"12096(tdg,h,t)","12096(tdg,h,t)",0(-),,9408(cx),9408(cx),0(-),,0.41474461555480957
E:\github\pm\qcpm-master\benchmark\circuit\sym9_193.qasm,34881,34881,0(-),,19235,19235,0(-),,"19649(tdg,x,h,t)","19649(tdg,x,h,t)",0(-),,15232(cx),15232(cx),0(-),,0.6935982704162598
E:\github\pm\qcpm-master\benchmark\circuit\sys6-v0_111.qasm,215,216,-1(-0.47%),,75,76,-1(-1.33%),,"117(tdg,h,t)","117(tdg,h,t)",0(-),,98(cx),99(cx),-1(-1.02%),,0.011992692947387695
E:\github\pm\qcpm-master\benchmark\circuit\urf1_149.qasm,184864,184864,0(-),,99585,99585,0(-),,"103986(tdg,h,t)","103986(tdg,h,t)",0(-),,80878(cx),80878(cx),0(-),,3.870304822921753
E:\github\pm\qcpm-master\benchmark\circuit\urf1_278.qasm,54766,54950,-184(-0.34%),,30955,31149,-194(-0.63%),,"28074(t,tdg,h,x)","28074(t,tdg,h,x)",0(-),,26692(cx),26876(cx),-184(-0.69%),,1.2169506549835205
E:\github\pm\qcpm-master\benchmark\circuit\urf2_152.qasm,80480,80480,0(-),,44100,44100,0(-),,"45270(tdg,h,t)","45270(tdg,h,t)",0(-),,35210(cx),35210(cx),0(-),,1.7060091495513916
E:\github\pm\qcpm-master\benchmark\circuit\urf2_277.qasm,20112,20201,-89(-0.44%),,11390,11482,-92(-0.81%),,"10046(t,tdg,h,x)","10046(t,tdg,h,x)",0(-),,10066(cx),10155(cx),-89(-0.88%),,0.41174840927124023
E:\github\pm\qcpm-master\benchmark\circuit\urf3_155.qasm,423488,423488,0(-),,229365,229365,0(-),,"238212(tdg,h,t)","238212(tdg,h,t)",0(-),,185276(cx),185276(cx),0(-),,9.786525964736938
E:\github\pm\qcpm-master\benchmark\circuit\urf3_279.qasm,125362,125756,-394(-0.31%),,70702,71072,-370(-0.52%),,"64982(t,tdg,h,x)","64982(t,tdg,h,x)",0(-),,60380(cx),60774(cx),-394(-0.65%),,2.8383712768554688
E:\github\pm\qcpm-master\benchmark\circuit\urf4_187.qasm,512064,512064,0(-),,264330,264330,0(-),,"288036(tdg,h,t)","288036(tdg,h,t)",0(-),,224028(cx),224028(cx),0(-),,12.253796577453613
E:\github\pm\qcpm-master\benchmark\circuit\urf5_158.qasm,164416,164416,0(-),,89145,89145,0(-),,"92484(tdg,h,t)","92484(tdg,h,t)",0(-),,71932(cx),71932(cx),0(-),,3.676887273788452
E:\github\pm\qcpm-master\benchmark\circuit\urf5_280.qasm,49829,49972,-143(-0.29%),,27822,27991,-169(-0.61%),,"26065(t,tdg,h,x)","26065(t,tdg,h,x)",0(-),,23764(cx),23907(cx),-143(-0.60%),,1.0040087699890137
E:\github\pm\qcpm-master\benchmark\circuit\urf6_160.qasm,171840,171840,0(-),,93645,93645,0(-),,"96660(tdg,h,t)","96660(tdg,h,t)",0(-),,75180(cx),75180(cx),0(-),,3.591923952102661
E:\github\pm\qcpm-master\benchmark\circuit\wim_266.qasm,986,986,0(-),,514,514,0(-),,"559(t,tdg,h,x)","559(t,tdg,h,x)",0(-),,427(cx),427(cx),0(-),,0.047977447509765625
E:\github\pm\qcpm-master\benchmark\circuit\xor5_254.qasm,7,8,-1(-14.29%),,5,5,0(-),,2(x),2(x),0(-),,5(cx),6(cx),-1(-20.00%),,0.006995439529418945
E:\github\pm\qcpm-master\benchmark\circuit\z4_268.qasm,3073,3074,-1(-0.03%),,1644,1645,-1(-0.06%),,"1730(tdg,x,h,t)","1730(tdg,x,h,t)",0(-),,1343(cx),1344(cx),-1(-0.07%),,0.060948848724365234
