Filename,Size(number of gates),,,,Depth,,,,SQGs,,,,MQGs,,,,Total Time
,before,after,reduce,,before,after,reduce,,before,after,reduce,,before,after,reduce,,
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.3D1_.3D2_0.qasm,405,192,213(52.59%),,45,36,9(20.00%),,270(x),88(x),182(67.41%),,135(cx),104(cx),31(22.96%),,3.8437533378601074
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.3D1_.3D2_1.qasm,405,174,231(57.04%),,45,32,13(28.89%),,270(x),74(x),196(72.59%),,135(cx),100(cx),35(25.93%),,3.7344298362731934
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.3D1_.3D2_2.qasm,405,201,204(50.37%),,45,33,12(26.67%),,270(x),90(x),180(66.67%),,135(cx),111(cx),24(17.78%),,3.9531192779541016
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.3D1_.3D2_3.qasm,405,203,202(49.88%),,45,34,11(24.44%),,270(x),90(x),180(66.67%),,135(cx),113(cx),22(16.30%),,4.04704737663269
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.3D1_.3D2_4.qasm,405,190,215(53.09%),,45,33,12(26.67%),,270(x),82(x),188(69.63%),,135(cx),108(cx),27(20.00%),,3.8751273155212402
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.3D1_.3D2_5.qasm,405,178,227(56.05%),,45,33,12(26.67%),,270(x),78(x),192(71.11%),,135(cx),100(cx),35(25.93%),,3.7345011234283447
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.3D1_.3D2_6.qasm,405,192,213(52.59%),,45,34,11(24.44%),,270(x),80(x),190(70.37%),,135(cx),112(cx),23(17.04%),,3.140177011489868
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.3D1_.3D2_7.qasm,405,188,217(53.58%),,45,35,10(22.22%),,270(x),80(x),190(70.37%),,135(cx),108(cx),27(20.00%),,3.687462091445923
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.3D1_.3D2_8.qasm,405,198,207(51.11%),,45,35,10(22.22%),,270(x),84(x),186(68.89%),,135(cx),114(cx),21(15.56%),,3.109361171722412
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.3D1_.3D2_9.qasm,405,203,202(49.88%),,45,34,11(24.44%),,270(x),88(x),182(67.41%),,135(cx),115(cx),20(14.81%),,4.078563213348389
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.3D1_.4D2_0.qasm,450,235,215(47.78%),,45,35,10(22.22%),,270(x),94(x),176(65.19%),,180(cx),141(cx),39(21.67%),,5.202681541442871
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.3D1_.4D2_1.qasm,450,213,237(52.67%),,45,33,12(26.67%),,270(x),88(x),182(67.41%),,180(cx),125(cx),55(30.56%),,4.921943664550781
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.3D1_.4D2_2.qasm,450,229,221(49.11%),,45,39,6(13.33%),,270(x),92(x),178(65.93%),,180(cx),137(cx),43(23.89%),,5.203073263168335
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.3D1_.4D2_3.qasm,450,197,253(56.22%),,45,31,14(31.11%),,270(x),78(x),192(71.11%),,180(cx),119(cx),61(33.89%),,5.937539100646973
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.3D1_.4D2_4.qasm,450,235,215(47.78%),,45,40,5(11.11%),,270(x),92(x),178(65.93%),,180(cx),143(cx),37(20.56%),,5.515613079071045
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.3D1_.4D2_5.qasm,450,214,236(52.44%),,45,37,8(17.78%),,270(x),80(x),190(70.37%),,180(cx),134(cx),46(25.56%),,5.328148603439331
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.3D1_.4D2_6.qasm,450,254,196(43.56%),,45,39,6(13.33%),,270(x),108(x),162(60.00%),,180(cx),146(cx),34(18.89%),,5.343733310699463
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.3D1_.4D2_7.qasm,450,234,216(48.00%),,45,39,6(13.33%),,270(x),98(x),172(63.70%),,180(cx),136(cx),44(24.44%),,5.375031471252441
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.3D1_.4D2_8.qasm,450,256,194(43.11%),,45,41,4(8.89%),,270(x),110(x),160(59.26%),,180(cx),146(cx),34(18.89%),,6.687431335449219
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.3D1_.4D2_9.qasm,450,224,226(50.22%),,45,39,6(13.33%),,270(x),96(x),174(64.44%),,180(cx),128(cx),52(28.89%),,5.062503814697266
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.3D1_.5D2_0.qasm,53,36,17(32.08%),,5,5,0(-),,28(x),14(x),14(50.00%),,25(cx),22(cx),3(12.00%),,0.17262601852416992
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.3D1_.5D2_1.qasm,495,282,213(43.03%),,45,41,4(8.89%),,270(x),104(x),166(61.48%),,225(cx),178(cx),47(20.89%),,7.061768293380737
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.3D1_.5D2_2.qasm,495,265,230(46.46%),,45,41,4(8.89%),,270(x),90(x),180(66.67%),,225(cx),175(cx),50(22.22%),,7.10934853553772
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.3D1_.5D2_3.qasm,495,265,230(46.46%),,45,41,4(8.89%),,270(x),94(x),176(65.19%),,225(cx),171(cx),54(24.00%),,6.7969653606414795
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.3D1_.5D2_4.qasm,495,282,213(43.03%),,45,44,1(2.22%),,270(x),110(x),160(59.26%),,225(cx),172(cx),53(23.56%),,6.85929012298584
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.3D1_.5D2_5.qasm,495,268,227(45.86%),,45,38,7(15.56%),,270(x),108(x),162(60.00%),,225(cx),160(cx),65(28.89%),,6.015629291534424
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.3D1_.5D2_6.qasm,495,248,247(49.90%),,45,42,3(6.67%),,270(x),94(x),176(65.19%),,225(cx),154(cx),71(31.56%),,6.2968785762786865
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.3D1_.5D2_7.qasm,495,271,224(45.25%),,45,41,4(8.89%),,270(x),104(x),166(61.48%),,225(cx),167(cx),58(25.78%),,6.6874918937683105
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.3D1_.5D2_8.qasm,495,245,250(50.51%),,45,45,0(-),,270(x),92(x),178(65.93%),,225(cx),153(cx),72(32.00%),,6.46879506111145
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.3D1_.5D2_9.qasm,495,265,230(46.46%),,45,41,4(8.89%),,270(x),106(x),164(60.74%),,225(cx),159(cx),66(29.33%),,6.468684673309326
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.4D1_.1D2_0.qasm,405,73,332(81.98%),,45,21,24(53.33%),,360(x),36(x),324(90.00%),,45(cx),37(cx),8(17.78%),,1.718775987625122
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.4D1_.1D2_1.qasm,405,87,318(78.52%),,45,30,15(33.33%),,360(x),44(x),316(87.78%),,45(cx),43(cx),2(4.44%),,1.812549114227295
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.4D1_.1D2_2.qasm,405,72,333(82.22%),,45,24,21(46.67%),,360(x),30(x),330(91.67%),,45(cx),42(cx),3(6.67%),,1.7968862056732178
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.4D1_.1D2_3.qasm,405,69,336(82.96%),,45,20,25(55.56%),,360(x),30(x),330(91.67%),,45(cx),39(cx),6(13.33%),,1.7968494892120361
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.4D1_.1D2_4.qasm,405,73,332(81.98%),,45,21,24(53.33%),,360(x),36(x),324(90.00%),,45(cx),37(cx),8(17.78%),,1.703094720840454
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.4D1_.1D2_5.qasm,405,74,331(81.73%),,45,24,21(46.67%),,360(x),34(x),326(90.56%),,45(cx),40(cx),5(11.11%),,2.0000882148742676
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.4D1_.1D2_6.qasm,405,73,332(81.98%),,45,19,26(57.78%),,360(x),36(x),324(90.00%),,45(cx),37(cx),8(17.78%),,1.7499661445617676
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.4D1_.1D2_7.qasm,405,75,330(81.48%),,45,17,28(62.22%),,360(x),42(x),318(88.33%),,45(cx),33(cx),12(26.67%),,1.8593225479125977
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.4D1_.1D2_8.qasm,405,63,342(84.44%),,45,27,18(40.00%),,360(x),26(x),334(92.78%),,45(cx),37(cx),8(17.78%),,1.9531660079956055
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.4D1_.1D2_9.qasm,405,53,352(86.91%),,45,13,32(71.11%),,360(x),24(x),336(93.33%),,45(cx),29(cx),16(35.56%),,1.8436839580535889
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.4D1_.2D2_0.qasm,450,152,298(66.22%),,45,28,17(37.78%),,360(x),74(x),286(79.44%),,90(cx),78(cx),12(13.33%),,3.6098642349243164
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.4D1_.2D2_1.qasm,450,142,308(68.44%),,45,27,18(40.00%),,360(x),66(x),294(81.67%),,90(cx),76(cx),14(15.56%),,2.952725410461426
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.4D1_.2D2_2.qasm,450,128,322(71.56%),,45,27,18(40.00%),,360(x),52(x),308(85.56%),,90(cx),76(cx),14(15.56%),,2.9377338886260986
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.4D1_.2D2_3.qasm,450,128,322(71.56%),,45,32,13(28.89%),,360(x),58(x),302(83.89%),,90(cx),70(cx),20(22.22%),,2.7341036796569824
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.4D1_.2D2_4.qasm,450,149,301(66.89%),,45,30,15(33.33%),,360(x),72(x),288(80.00%),,90(cx),77(cx),13(14.44%),,3.0312490463256836
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.4D1_.2D2_5.qasm,450,123,327(72.67%),,45,31,14(31.11%),,360(x),52(x),308(85.56%),,90(cx),71(cx),19(21.11%),,2.765690565109253
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.4D1_.2D2_6.qasm,450,146,304(67.56%),,45,31,14(31.11%),,360(x),68(x),292(81.11%),,90(cx),78(cx),12(13.33%),,3.0311641693115234
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.4D1_.2D2_7.qasm,450,154,296(65.78%),,45,31,14(31.11%),,360(x),74(x),286(79.44%),,90(cx),80(cx),10(11.11%),,2.406646966934204
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.4D1_.2D2_8.qasm,450,133,317(70.44%),,45,31,14(31.11%),,360(x),60(x),300(83.33%),,90(cx),73(cx),17(18.89%),,3.1246893405914307
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.4D1_.2D2_9.qasm,450,154,296(65.78%),,45,34,11(24.44%),,360(x),70(x),290(80.56%),,90(cx),84(cx),6(6.67%),,3.171175241470337
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.4D1_.3D2_0.qasm,495,192,303(61.21%),,45,33,12(26.67%),,360(x),84(x),276(76.67%),,135(cx),108(cx),27(20.00%),,4.312473297119141
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.4D1_.3D2_1.qasm,495,164,331(66.87%),,45,32,13(28.89%),,360(x),70(x),290(80.56%),,135(cx),94(cx),41(30.37%),,4.718753099441528
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.4D1_.3D2_2.qasm,495,187,308(62.22%),,45,35,10(22.22%),,360(x),78(x),282(78.33%),,135(cx),109(cx),26(19.26%),,5.140613555908203
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.4D1_.3D2_3.qasm,495,194,301(60.81%),,45,39,6(13.33%),,360(x),78(x),282(78.33%),,135(cx),116(cx),19(14.07%),,6.171890020370483
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.4D1_.3D2_4.qasm,495,190,305(61.62%),,45,29,16(35.56%),,360(x),84(x),276(76.67%),,135(cx),106(cx),29(21.48%),,4.906272649765015
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.4D1_.3D2_5.qasm,495,189,306(61.82%),,45,35,10(22.22%),,360(x),84(x),276(76.67%),,135(cx),105(cx),30(22.22%),,4.109369277954102
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.4D1_.3D2_6.qasm,495,191,304(61.41%),,45,37,8(17.78%),,360(x),86(x),274(76.11%),,135(cx),105(cx),30(22.22%),,3.9531590938568115
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.4D1_.3D2_7.qasm,495,178,317(64.04%),,45,35,10(22.22%),,360(x),74(x),286(79.44%),,135(cx),104(cx),31(22.96%),,4.984341144561768
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.4D1_.3D2_8.qasm,495,180,315(63.64%),,45,28,17(37.78%),,360(x),80(x),280(77.78%),,135(cx),100(cx),35(25.93%),,4.734583854675293
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.4D1_.3D2_9.qasm,495,162,333(67.27%),,45,28,17(37.78%),,360(x),70(x),290(80.56%),,135(cx),92(cx),43(31.85%),,4.749831438064575
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.4D1_.4D2_0.qasm,540,238,302(55.93%),,45,40,5(11.11%),,360(x),96(x),264(73.33%),,180(cx),142(cx),38(21.11%),,5.749962329864502
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.4D1_.4D2_1.qasm,540,231,309(57.22%),,45,37,8(17.78%),,360(x),88(x),272(75.56%),,180(cx),143(cx),37(20.56%),,5.609410285949707
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.4D1_.4D2_2.qasm,540,245,295(54.63%),,45,38,7(15.56%),,360(x),102(x),258(71.67%),,180(cx),143(cx),37(20.56%),,5.719027996063232
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.4D1_.4D2_3.qasm,540,221,319(59.07%),,45,41,4(8.89%),,360(x),92(x),268(74.44%),,180(cx),129(cx),51(28.33%),,5.062141418457031
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.4D1_.4D2_4.qasm,540,248,292(54.07%),,45,45,0(-),,360(x),104(x),256(71.11%),,180(cx),144(cx),36(20.00%),,5.469238758087158
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.4D1_.4D2_5.qasm,540,239,301(55.74%),,45,39,6(13.33%),,360(x),98(x),262(72.78%),,180(cx),141(cx),39(21.67%),,5.562062501907349
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.4D1_.4D2_6.qasm,540,227,313(57.96%),,45,40,5(11.11%),,360(x),92(x),268(74.44%),,180(cx),135(cx),45(25.00%),,6.781282424926758
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.4D1_.4D2_7.qasm,540,243,297(55.00%),,45,38,7(15.56%),,360(x),98(x),262(72.78%),,180(cx),145(cx),35(19.44%),,4.265596628189087
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.4D1_.4D2_8.qasm,540,246,294(54.44%),,45,40,5(11.11%),,360(x),106(x),254(70.56%),,180(cx),140(cx),40(22.22%),,5.562494277954102
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.4D1_.4D2_9.qasm,540,248,292(54.07%),,45,42,3(6.67%),,360(x),114(x),246(68.33%),,180(cx),134(cx),46(25.56%),,4.156205177307129
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.5D1_.1D2_0.qasm,495,93,402(81.21%),,45,28,17(37.78%),,450(x),52(x),398(88.44%),,45(cx),41(cx),4(8.89%),,2.0938501358032227
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.5D1_.1D2_1.qasm,495,67,428(86.46%),,45,24,21(46.67%),,450(x),34(x),416(92.44%),,45(cx),33(cx),12(26.67%),,1.9842872619628906
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.5D1_.1D2_2.qasm,495,75,420(84.85%),,45,24,21(46.67%),,450(x),42(x),408(90.67%),,45(cx),33(cx),12(26.67%),,2.234410047531128
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.5D1_.1D2_3.qasm,495,66,429(86.67%),,45,18,27(60.00%),,450(x),30(x),420(93.33%),,45(cx),36(cx),9(20.00%),,2.2343597412109375
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.5D1_.1D2_4.qasm,495,61,434(87.68%),,45,25,20(44.44%),,450(x),28(x),422(93.78%),,45(cx),33(cx),12(26.67%),,2.0468575954437256
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.5D1_.1D2_5.qasm,495,86,409(82.63%),,45,28,17(37.78%),,450(x),46(x),404(89.78%),,45(cx),40(cx),5(11.11%),,2.0937602519989014
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.5D1_.1D2_6.qasm,495,51,444(89.70%),,45,13,32(71.11%),,450(x),24(x),426(94.67%),,45(cx),27(cx),18(40.00%),,2.0468697547912598
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.5D1_.1D2_7.qasm,495,85,410(82.83%),,45,30,15(33.33%),,450(x),42(x),408(90.67%),,45(cx),43(cx),2(4.44%),,2.3906729221343994
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.5D1_.1D2_8.qasm,495,63,432(87.27%),,45,17,28(62.22%),,450(x),32(x),418(92.89%),,45(cx),31(cx),14(31.11%),,2.1093382835388184
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.5D1_.1D2_9.qasm,495,81,414(83.64%),,45,15,30(66.67%),,450(x),44(x),406(90.22%),,45(cx),37(cx),8(17.78%),,1.9844272136688232
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.5D1_.2D2_0.qasm,540,152,388(71.85%),,45,26,19(42.22%),,450(x),68(x),382(84.89%),,90(cx),84(cx),6(6.67%),,2.6874866485595703
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.5D1_.2D2_1.qasm,540,123,417(77.22%),,45,32,13(28.89%),,450(x),60(x),390(86.67%),,90(cx),63(cx),27(30.00%),,3.468677520751953
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.5D1_.2D2_2.qasm,540,133,407(75.37%),,45,31,14(31.11%),,450(x),58(x),392(87.11%),,90(cx),75(cx),15(16.67%),,3.2344465255737305
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.5D1_.2D2_3.qasm,540,163,377(69.81%),,45,25,20(44.44%),,450(x),80(x),370(82.22%),,90(cx),83(cx),7(7.78%),,3.26560115814209
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.5D1_.2D2_4.qasm,540,143,397(73.52%),,45,27,18(40.00%),,450(x),70(x),380(84.44%),,90(cx),73(cx),17(18.89%),,3.0468692779541016
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.5D1_.2D2_5.qasm,540,156,384(71.11%),,45,26,19(42.22%),,450(x),76(x),374(83.11%),,90(cx),80(cx),10(11.11%),,3.3437068462371826
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.5D1_.2D2_6.qasm,540,133,407(75.37%),,45,30,15(33.33%),,450(x),60(x),390(86.67%),,90(cx),73(cx),17(18.89%),,3.8437752723693848
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.5D1_.2D2_7.qasm,540,149,391(72.41%),,45,30,15(33.33%),,450(x),68(x),382(84.89%),,90(cx),81(cx),9(10.00%),,3.3445258140563965
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.5D1_.2D2_8.qasm,540,140,400(74.07%),,45,29,16(35.56%),,450(x),64(x),386(85.78%),,90(cx),76(cx),14(15.56%),,3.686386823654175
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.5D1_.2D2_9.qasm,540,145,395(73.15%),,45,24,21(46.67%),,450(x),68(x),382(84.89%),,90(cx),77(cx),13(14.44%),,3.671792984008789
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.5D1_.3D2_0.qasm,585,197,388(66.32%),,45,36,9(20.00%),,450(x),86(x),364(80.89%),,135(cx),111(cx),24(17.78%),,4.421900033950806
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.5D1_.3D2_1.qasm,585,199,386(65.98%),,45,33,12(26.67%),,450(x),90(x),360(80.00%),,135(cx),109(cx),26(19.26%),,3.437535524368286
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.5D1_.3D2_2.qasm,585,180,405(69.23%),,45,35,10(22.22%),,450(x),78(x),372(82.67%),,135(cx),102(cx),33(24.44%),,4.218703269958496
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.5D1_.3D2_3.qasm,585,184,401(68.55%),,45,33,12(26.67%),,450(x),76(x),374(83.11%),,135(cx),108(cx),27(20.00%),,5.437503099441528
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.5D1_.3D2_4.qasm,585,188,397(67.86%),,45,36,9(20.00%),,450(x),80(x),370(82.22%),,135(cx),108(cx),27(20.00%),,5.406273603439331
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.5D1_.3D2_5.qasm,585,217,368(62.91%),,45,38,7(15.56%),,450(x),98(x),352(78.22%),,135(cx),119(cx),16(11.85%),,4.593818426132202
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.5D1_.3D2_6.qasm,585,205,380(64.96%),,45,35,10(22.22%),,450(x),92(x),358(79.56%),,135(cx),113(cx),22(16.30%),,4.374926328659058
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.5D1_.3D2_7.qasm,585,195,390(66.67%),,45,42,3(6.67%),,450(x),84(x),366(81.33%),,135(cx),111(cx),24(17.78%),,4.40622615814209
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.5D1_.3D2_8.qasm,585,190,395(67.52%),,45,38,7(15.56%),,450(x),80(x),370(82.22%),,135(cx),110(cx),25(18.52%),,4.468812942504883
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.5D1_.3D2_9.qasm,585,192,393(67.18%),,45,40,5(11.11%),,450(x),82(x),368(81.78%),,135(cx),110(cx),25(18.52%),,5.515569448471069
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.6D1_.1D2_0.qasm,585,81,504(86.15%),,45,19,26(57.78%),,540(x),44(x),496(91.85%),,45(cx),37(cx),8(17.78%),,2.4690942764282227
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.6D1_.1D2_1.qasm,585,73,512(87.52%),,45,26,19(42.22%),,540(x),36(x),504(93.33%),,45(cx),37(cx),8(17.78%),,2.562136650085449
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.6D1_.1D2_2.qasm,585,83,502(85.81%),,45,22,23(51.11%),,540(x),46(x),494(91.48%),,45(cx),37(cx),8(17.78%),,2.4376394748687744
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.6D1_.1D2_3.qasm,585,73,512(87.52%),,45,22,23(51.11%),,540(x),38(x),502(92.96%),,45(cx),35(cx),10(22.22%),,2.437375068664551
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.6D1_.1D2_4.qasm,585,63,522(89.23%),,45,28,17(37.78%),,540(x),30(x),510(94.44%),,45(cx),33(cx),12(26.67%),,2.296877384185791
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.6D1_.1D2_5.qasm,585,77,508(86.84%),,45,25,20(44.44%),,540(x),36(x),504(93.33%),,45(cx),41(cx),4(8.89%),,2.4531521797180176
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.6D1_.1D2_6.qasm,585,53,532(90.94%),,45,14,31(68.89%),,540(x),26(x),514(95.19%),,45(cx),27(cx),18(40.00%),,2.2656850814819336
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.6D1_.1D2_7.qasm,585,60,525(89.74%),,45,12,33(73.33%),,540(x),30(x),510(94.44%),,45(cx),30(cx),15(33.33%),,2.3280720710754395
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.6D1_.1D2_8.qasm,585,89,496(84.79%),,45,24,21(46.67%),,540(x),48(x),492(91.11%),,45(cx),41(cx),4(8.89%),,2.2187438011169434
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.6D1_.1D2_9.qasm,585,79,506(86.50%),,45,24,21(46.67%),,540(x),40(x),500(92.59%),,45(cx),39(cx),6(13.33%),,2.312509775161743
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.6D1_.2D2_0.qasm,630,137,493(78.25%),,45,27,18(40.00%),,540(x),66(x),474(87.78%),,90(cx),71(cx),19(21.11%),,3.2500505447387695
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.6D1_.2D2_1.qasm,630,146,484(76.83%),,45,28,17(37.78%),,540(x),70(x),470(87.04%),,90(cx),76(cx),14(15.56%),,3.2811765670776367
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.6D1_.2D2_2.qasm,630,136,494(78.41%),,45,29,16(35.56%),,540(x),60(x),480(88.89%),,90(cx),76(cx),14(15.56%),,3.3749799728393555
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.6D1_.2D2_3.qasm,630,112,518(82.22%),,45,29,16(35.56%),,540(x),54(x),486(90.00%),,90(cx),58(cx),32(35.56%),,3.5000274181365967
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.6D1_.2D2_4.qasm,630,145,485(76.98%),,45,25,20(44.44%),,540(x),72(x),468(86.67%),,90(cx),73(cx),17(18.89%),,3.4377055168151855
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.6D1_.2D2_5.qasm,630,152,478(75.87%),,45,32,13(28.89%),,540(x),72(x),468(86.67%),,90(cx),80(cx),10(11.11%),,3.9845356941223145
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.6D1_.2D2_6.qasm,630,160,470(74.60%),,45,32,13(28.89%),,540(x),78(x),462(85.56%),,90(cx),82(cx),8(8.89%),,3.4527535438537598
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.6D1_.2D2_7.qasm,630,144,486(77.14%),,45,33,12(26.67%),,540(x),66(x),474(87.78%),,90(cx),78(cx),12(13.33%),,3.406212329864502
