Filename,Size(number of gates),,,,Depth,,,,SQGs,,,,MQGs,,,,Total Time
,before,after,reduce,,before,after,reduce,,before,after,reduce,,before,after,reduce,,
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.3D1_.2D2_8.qasm,360,139,221(61.39%),,45,25,20(44.44%),,270(x),66(x),204(75.56%),,90(cx),73(cx),17(18.89%),,3.203062057495117,31.34375
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.3D1_.2D2_9.qasm,360,122,238(66.11%),,45,23,22(48.89%),,270(x),58(x),212(78.52%),,90(cx),64(cx),26(28.89%),,2.3751909732818604,31.26171875
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.3D1_.3D2_0.qasm,405,193,212(52.35%),,45,34,11(24.44%),,270(x),88(x),182(67.41%),,135(cx),105(cx),30(22.22%),,3.7654645442962646,30.6484375
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.3D1_.3D2_1.qasm,405,178,227(56.05%),,45,32,13(28.89%),,270(x),76(x),194(71.85%),,135(cx),102(cx),33(24.44%),,3.65625,31.125
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.3D1_.3D2_2.qasm,405,203,202(49.88%),,45,35,10(22.22%),,270(x),92(x),178(65.93%),,135(cx),111(cx),24(17.78%),,2.9218170642852783,30.75
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.3D1_.3D2_3.qasm,405,204,201(49.63%),,45,34,11(24.44%),,270(x),92(x),178(65.93%),,135(cx),112(cx),23(17.04%),,3.9379851818084717,31.60546875
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.3D1_.3D2_4.qasm,405,188,217(53.58%),,45,33,12(26.67%),,270(x),82(x),188(69.63%),,135(cx),106(cx),29(21.48%),,3.765218496322632,31.17578125
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.3D1_.3D2_5.qasm,405,180,225(55.56%),,45,33,12(26.67%),,270(x),80(x),190(70.37%),,135(cx),100(cx),35(25.93%),,3.7030794620513916,31.1640625
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.3D1_.3D2_6.qasm,405,194,211(52.10%),,45,34,11(24.44%),,270(x),82(x),188(69.63%),,135(cx),112(cx),23(17.04%),,3.078108072280884,31.90234375
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.3D1_.3D2_7.qasm,405,186,219(54.07%),,45,35,10(22.22%),,270(x),76(x),194(71.85%),,135(cx),110(cx),25(18.52%),,3.718834161758423,32.0
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.3D1_.3D2_8.qasm,405,202,203(50.12%),,45,35,10(22.22%),,270(x),88(x),182(67.41%),,135(cx),114(cx),21(15.56%),,3.0936801433563232,32.2421875
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.3D1_.3D2_9.qasm,405,203,202(49.88%),,45,34,11(24.44%),,270(x),88(x),182(67.41%),,135(cx),115(cx),20(14.81%),,4.140648603439331,32.94140625
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.3D1_.4D2_0.qasm,450,243,207(46.00%),,45,35,10(22.22%),,270(x),100(x),170(62.96%),,180(cx),143(cx),37(20.56%),,3.8906562328338623,32.90625
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.3D1_.4D2_1.qasm,450,215,235(52.22%),,45,33,12(26.67%),,270(x),90(x),180(66.67%),,180(cx),125(cx),55(30.56%),,4.843723297119141,32.609375
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.3D1_.4D2_2.qasm,450,225,225(50.00%),,45,39,6(13.33%),,270(x),88(x),182(67.41%),,180(cx),137(cx),43(23.89%),,5.140606641769409,32.46875
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.3D1_.4D2_3.qasm,450,205,245(54.44%),,45,32,13(28.89%),,270(x),84(x),186(68.89%),,180(cx),121(cx),59(32.78%),,5.765791654586792,32.1875
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.3D1_.4D2_4.qasm,450,233,217(48.22%),,45,39,6(13.33%),,270(x),90(x),180(66.67%),,180(cx),143(cx),37(20.56%),,5.3279383182525635,31.359375
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.3D1_.4D2_5.qasm,450,202,248(55.11%),,45,37,8(17.78%),,270(x),70(x),200(74.07%),,180(cx),132(cx),48(26.67%),,6.3593456745147705,31.99609375
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.3D1_.4D2_6.qasm,450,247,203(45.11%),,45,39,6(13.33%),,270(x),102(x),168(62.22%),,180(cx),145(cx),35(19.44%),,5.203394174575806,32.25390625
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.3D1_.4D2_7.qasm,450,232,218(48.44%),,45,39,6(13.33%),,270(x),96(x),174(64.44%),,180(cx),136(cx),44(24.44%),,5.187441110610962,32.140625
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.3D1_.4D2_8.qasm,450,259,191(42.44%),,45,42,3(6.67%),,270(x),110(x),160(59.26%),,180(cx),149(cx),31(17.22%),,5.202939510345459,32.33984375
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.3D1_.4D2_9.qasm,450,226,224(49.78%),,45,39,6(13.33%),,270(x),98(x),172(63.70%),,180(cx),128(cx),52(28.89%),,4.8281331062316895,33.07421875
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.3D1_.5D2_0.qasm,53,36,17(32.08%),,5,5,0(-),,28(x),14(x),14(50.00%),,25(cx),22(cx),3(12.00%),,0.15623974800109863,32.3359375
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.3D1_.5D2_1.qasm,495,282,213(43.03%),,45,41,4(8.89%),,270(x),104(x),166(61.48%),,225(cx),178(cx),47(20.89%),,5.29691743850708,32.5390625
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.3D1_.5D2_2.qasm,495,266,229(46.26%),,45,41,4(8.89%),,270(x),90(x),180(66.67%),,225(cx),176(cx),49(21.78%),,6.953092336654663,32.19140625
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.3D1_.5D2_3.qasm,495,260,235(47.47%),,45,41,4(8.89%),,270(x),90(x),180(66.67%),,225(cx),170(cx),55(24.44%),,6.797013998031616,32.328125
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.3D1_.5D2_4.qasm,495,288,207(41.82%),,45,41,4(8.89%),,270(x),114(x),156(57.78%),,225(cx),174(cx),51(22.67%),,5.078857898712158,31.80078125
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.3D1_.5D2_5.qasm,495,262,233(47.07%),,45,37,8(17.78%),,270(x),102(x),168(62.22%),,225(cx),160(cx),65(28.89%),,5.936631917953491,32.578125
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.3D1_.5D2_6.qasm,495,244,251(50.71%),,45,42,3(6.67%),,270(x),92(x),178(65.93%),,225(cx),152(cx),73(32.44%),,7.59376335144043,33.18359375
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.3D1_.5D2_7.qasm,495,269,226(45.66%),,45,41,4(8.89%),,270(x),102(x),168(62.22%),,225(cx),167(cx),58(25.78%),,5.125152111053467,32.83984375
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.3D1_.5D2_8.qasm,495,243,252(50.91%),,45,46,-1(-2.22%),,270(x),90(x),180(66.67%),,225(cx),153(cx),72(32.00%),,6.406177759170532,32.0234375
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.3D1_.5D2_9.qasm,495,265,230(46.46%),,45,41,4(8.89%),,270(x),106(x),164(60.74%),,225(cx),159(cx),66(29.33%),,6.3124284744262695,32.41015625
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.4D1_.1D2_0.qasm,405,63,342(84.44%),,45,21,24(53.33%),,360(x),28(x),332(92.22%),,45(cx),35(cx),10(22.22%),,1.8437683582305908,31.625
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.4D1_.1D2_1.qasm,405,89,316(78.02%),,45,30,15(33.33%),,360(x),46(x),314(87.22%),,45(cx),43(cx),2(4.44%),,1.7812480926513672,31.21484375
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.4D1_.1D2_2.qasm,405,73,332(81.98%),,45,22,23(51.11%),,360(x),32(x),328(91.11%),,45(cx),41(cx),4(8.89%),,1.7656543254852295,30.38671875
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.4D1_.1D2_3.qasm,405,77,328(80.99%),,45,22,23(51.11%),,360(x),38(x),322(89.44%),,45(cx),39(cx),6(13.33%),,1.9218809604644775,31.05078125
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.4D1_.1D2_4.qasm,405,75,330(81.48%),,45,21,24(53.33%),,360(x),38(x),322(89.44%),,45(cx),37(cx),8(17.78%),,1.6874141693115234,30.93359375
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.4D1_.1D2_5.qasm,405,66,339(83.70%),,45,24,21(46.67%),,360(x),28(x),332(92.22%),,45(cx),38(cx),7(15.56%),,1.8597099781036377,31.05859375
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.4D1_.1D2_6.qasm,405,71,334(82.47%),,45,19,26(57.78%),,360(x),34(x),326(90.56%),,45(cx),37(cx),8(17.78%),,1.7184629440307617,30.6171875
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.4D1_.1D2_7.qasm,405,73,332(81.98%),,45,18,27(60.00%),,360(x),38(x),322(89.44%),,45(cx),35(cx),10(22.22%),,1.6725122928619385,30.69921875
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.4D1_.1D2_8.qasm,405,63,342(84.44%),,45,27,18(40.00%),,360(x),26(x),334(92.78%),,45(cx),37(cx),8(17.78%),,1.8744206428527832,30.875
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.4D1_.1D2_9.qasm,405,58,347(85.68%),,45,15,30(66.67%),,360(x),26(x),334(92.78%),,45(cx),32(cx),13(28.89%),,1.796785831451416,31.03125
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.4D1_.2D2_0.qasm,450,152,298(66.22%),,45,29,16(35.56%),,360(x),76(x),284(78.89%),,90(cx),76(cx),14(15.56%),,3.422353744506836,31.5546875
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.4D1_.2D2_1.qasm,450,144,306(68.00%),,45,29,16(35.56%),,360(x),68(x),292(81.11%),,90(cx),76(cx),14(15.56%),,2.8433268070220947,31.62890625
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.4D1_.2D2_2.qasm,450,130,320(71.11%),,45,26,19(42.22%),,360(x),54(x),306(85.00%),,90(cx),76(cx),14(15.56%),,3.375011682510376,32.12890625
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.4D1_.2D2_3.qasm,450,126,324(72.00%),,45,34,11(24.44%),,360(x),58(x),302(83.89%),,90(cx),68(cx),22(24.44%),,3.1562488079071045,31.67578125
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.4D1_.2D2_4.qasm,450,145,305(67.78%),,45,30,15(33.33%),,360(x),68(x),292(81.11%),,90(cx),77(cx),13(14.44%),,2.874993085861206,31.30078125
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.4D1_.2D2_5.qasm,450,121,329(73.11%),,45,31,14(31.11%),,360(x),50(x),310(86.11%),,90(cx),71(cx),19(21.11%),,2.7504076957702637,31.29296875
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.4D1_.2D2_6.qasm,450,148,302(67.11%),,45,31,14(31.11%),,360(x),70(x),290(80.56%),,90(cx),78(cx),12(13.33%),,2.952965497970581,31.0
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.4D1_.2D2_7.qasm,450,143,307(68.22%),,45,31,14(31.11%),,360(x),68(x),292(81.11%),,90(cx),75(cx),15(16.67%),,3.4216294288635254,31.49609375
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.4D1_.2D2_8.qasm,450,135,315(70.00%),,45,31,14(31.11%),,360(x),60(x),300(83.33%),,90(cx),75(cx),15(16.67%),,3.640641927719116,31.55078125
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.4D1_.2D2_9.qasm,450,152,298(66.22%),,45,34,11(24.44%),,360(x),68(x),292(81.11%),,90(cx),84(cx),6(6.67%),,3.1406326293945312,31.8046875
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.4D1_.3D2_0.qasm,495,188,307(62.02%),,45,33,12(26.67%),,360(x),80(x),280(77.78%),,135(cx),108(cx),27(20.00%),,5.078044414520264,32.4140625
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.4D1_.3D2_1.qasm,495,168,327(66.06%),,45,31,14(31.11%),,360(x),74(x),286(79.44%),,135(cx),94(cx),41(30.37%),,4.515639305114746,32.6328125
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.4D1_.3D2_2.qasm,495,191,304(61.41%),,45,36,9(20.00%),,360(x),80(x),280(77.78%),,135(cx),111(cx),24(17.78%),,4.109384059906006,32.8828125
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.4D1_.3D2_3.qasm,495,196,299(60.40%),,45,38,7(15.56%),,360(x),80(x),280(77.78%),,135(cx),116(cx),19(14.07%),,4.172041177749634,32.46484375
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.4D1_.3D2_4.qasm,495,190,305(61.62%),,45,30,15(33.33%),,360(x),84(x),276(76.67%),,135(cx),106(cx),29(21.48%),,4.749784231185913,32.49609375
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.4D1_.3D2_5.qasm,495,199,296(59.80%),,45,35,10(22.22%),,360(x),92(x),268(74.44%),,135(cx),107(cx),28(20.74%),,3.953152894973755,32.296875
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.4D1_.3D2_6.qasm,495,189,306(61.82%),,45,37,8(17.78%),,360(x),84(x),276(76.67%),,135(cx),105(cx),30(22.22%),,3.796901226043701,32.05078125
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.4D1_.3D2_7.qasm,495,182,313(63.23%),,45,31,14(31.11%),,360(x),78(x),282(78.33%),,135(cx),104(cx),31(22.96%),,4.062524318695068,32.22265625
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.4D1_.3D2_8.qasm,495,174,321(64.85%),,45,28,17(37.78%),,360(x),76(x),284(78.89%),,135(cx),98(cx),37(27.41%),,4.593766450881958,32.34765625
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.4D1_.3D2_9.qasm,495,170,325(65.66%),,45,29,16(35.56%),,360(x),76(x),284(78.89%),,135(cx),94(cx),41(30.37%),,4.640564203262329,31.67578125
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.4D1_.4D2_0.qasm,540,231,309(57.22%),,45,39,6(13.33%),,360(x),90(x),270(75.00%),,180(cx),141(cx),39(21.67%),,5.640594720840454,32.65625
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.4D1_.4D2_1.qasm,540,232,308(57.04%),,45,37,8(17.78%),,360(x),88(x),272(75.56%),,180(cx),144(cx),36(20.00%),,5.421911001205444,33.1484375
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.4D1_.4D2_2.qasm,540,247,293(54.26%),,45,40,5(11.11%),,360(x),102(x),258(71.67%),,180(cx),145(cx),35(19.44%),,5.485242128372192,33.61328125
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.4D1_.4D2_3.qasm,540,225,315(58.33%),,45,41,4(8.89%),,360(x),98(x),262(72.78%),,180(cx),127(cx),53(29.44%),,4.843472242355347,34.046875
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.4D1_.4D2_4.qasm,540,246,294(54.44%),,45,44,1(2.22%),,360(x),102(x),258(71.67%),,180(cx),144(cx),36(20.00%),,4.12504768371582,33.8671875
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.4D1_.4D2_5.qasm,540,240,300(55.56%),,45,40,5(11.11%),,360(x),96(x),264(73.33%),,180(cx),144(cx),36(20.00%),,6.765695333480835,33.55078125
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.4D1_.4D2_6.qasm,540,233,307(56.85%),,45,41,4(8.89%),,360(x),98(x),262(72.78%),,180(cx),135(cx),45(25.00%),,6.375080108642578,33.87890625
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.4D1_.4D2_7.qasm,540,240,300(55.56%),,45,38,7(15.56%),,360(x),96(x),264(73.33%),,180(cx),144(cx),36(20.00%),,6.609182596206665,33.41796875
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.4D1_.4D2_8.qasm,540,249,291(53.89%),,45,41,4(8.89%),,360(x),106(x),254(70.56%),,180(cx),143(cx),37(20.56%),,5.406277894973755,34.1484375
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.4D1_.4D2_9.qasm,540,252,288(53.33%),,45,42,3(6.67%),,360(x),116(x),244(67.78%),,180(cx),136(cx),44(24.44%),,4.015656471252441,34.11328125
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.5D1_.1D2_0.qasm,495,91,404(81.62%),,45,28,17(37.78%),,450(x),50(x),400(88.89%),,45(cx),41(cx),4(8.89%),,2.0624868869781494,32.79296875
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.5D1_.1D2_1.qasm,495,65,430(86.87%),,45,24,21(46.67%),,450(x),32(x),418(92.89%),,45(cx),33(cx),12(26.67%),,2.031248092651367,32.59375
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.5D1_.1D2_2.qasm,495,77,418(84.44%),,45,28,17(37.78%),,450(x),42(x),408(90.67%),,45(cx),35(cx),10(22.22%),,1.9531362056732178,32.546875
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.5D1_.1D2_3.qasm,495,68,427(86.26%),,45,18,27(60.00%),,450(x),32(x),418(92.89%),,45(cx),36(cx),9(20.00%),,2.1249823570251465,32.64453125
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.5D1_.1D2_4.qasm,495,61,434(87.68%),,45,23,22(48.89%),,450(x),28(x),422(93.78%),,45(cx),33(cx),12(26.67%),,2.062455654144287,32.296875
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.5D1_.1D2_5.qasm,495,84,411(83.03%),,45,26,19(42.22%),,450(x),44(x),406(90.22%),,45(cx),40(cx),5(11.11%),,1.984400749206543,32.78515625
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.5D1_.1D2_6.qasm,495,47,448(90.51%),,45,13,32(71.11%),,450(x),20(x),430(95.56%),,45(cx),27(cx),18(40.00%),,1.9375786781311035,31.68359375
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.5D1_.1D2_7.qasm,495,85,410(82.83%),,45,27,18(40.00%),,450(x),44(x),406(90.22%),,45(cx),41(cx),4(8.89%),,2.031214952468872,32.6015625
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.5D1_.1D2_8.qasm,495,71,424(85.66%),,45,18,27(60.00%),,450(x),38(x),412(91.56%),,45(cx),33(cx),12(26.67%),,2.046830177307129,32.50390625
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.5D1_.1D2_9.qasm,495,75,420(84.85%),,45,15,30(66.67%),,450(x),38(x),412(91.56%),,45(cx),37(cx),8(17.78%),,1.9374942779541016,32.59375
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.5D1_.2D2_0.qasm,540,154,386(71.48%),,45,31,14(31.11%),,450(x),72(x),378(84.00%),,90(cx),82(cx),8(8.89%),,3.1562793254852295,33.12109375
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.5D1_.2D2_1.qasm,540,122,418(77.41%),,45,33,12(26.67%),,450(x),58(x),392(87.11%),,90(cx),64(cx),26(28.89%),,2.9374983310699463,33.38671875
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.5D1_.2D2_2.qasm,540,140,400(74.07%),,45,33,12(26.67%),,450(x),62(x),388(86.22%),,90(cx),78(cx),12(13.33%),,3.156261682510376,32.98046875
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.5D1_.2D2_3.qasm,540,163,377(69.81%),,45,26,19(42.22%),,450(x),80(x),370(82.22%),,90(cx),83(cx),7(7.78%),,2.6405575275421143,33.03125
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.5D1_.2D2_4.qasm,540,141,399(73.89%),,45,27,18(40.00%),,450(x),68(x),382(84.89%),,90(cx),73(cx),17(18.89%),,3.0000312328338623,33.47265625
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.5D1_.2D2_5.qasm,540,153,387(71.67%),,45,26,19(42.22%),,450(x),74(x),376(83.56%),,90(cx),79(cx),11(12.22%),,3.1718640327453613,33.265625
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.5D1_.2D2_6.qasm,540,133,407(75.37%),,45,31,14(31.11%),,450(x),60(x),390(86.67%),,90(cx),73(cx),17(18.89%),,3.2188167572021484,32.87109375
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.5D1_.2D2_7.qasm,540,147,393(72.78%),,45,29,16(35.56%),,450(x),66(x),384(85.33%),,90(cx),81(cx),9(10.00%),,3.2500269412994385,32.8125
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.5D1_.2D2_8.qasm,540,146,394(72.96%),,45,30,15(33.33%),,450(x),64(x),386(85.78%),,90(cx),82(cx),8(8.89%),,3.2030975818634033,32.875
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.5D1_.2D2_9.qasm,540,141,399(73.89%),,45,25,20(44.44%),,450(x),64(x),386(85.78%),,90(cx),77(cx),13(14.44%),,3.7188472747802734,32.68359375
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.5D1_.3D2_0.qasm,585,195,390(66.67%),,45,36,9(20.00%),,450(x),84(x),366(81.33%),,135(cx),111(cx),24(17.78%),,5.202970266342163,33.09375
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.5D1_.3D2_1.qasm,585,207,378(64.62%),,45,34,11(24.44%),,450(x),98(x),352(78.22%),,135(cx),109(cx),26(19.26%),,4.109768629074097,33.078125
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.5D1_.3D2_2.qasm,585,196,389(66.50%),,45,35,10(22.22%),,450(x),88(x),362(80.44%),,135(cx),108(cx),27(20.00%),,4.2184367179870605,33.88671875
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.5D1_.3D2_3.qasm,585,186,399(68.21%),,45,31,14(31.11%),,450(x),78(x),372(82.67%),,135(cx),108(cx),27(20.00%),,5.2811501026153564,33.875
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.5D1_.3D2_4.qasm,585,182,403(68.89%),,45,32,13(28.89%),,450(x),78(x),372(82.67%),,135(cx),104(cx),31(22.96%),,5.15666389465332,33.39453125
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.5D1_.3D2_5.qasm,585,211,374(63.93%),,45,37,8(17.78%),,450(x),92(x),358(79.56%),,135(cx),119(cx),16(11.85%),,5.390402317047119,33.3984375
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.5D1_.3D2_6.qasm,585,203,382(65.30%),,45,34,11(24.44%),,450(x),88(x),362(80.44%),,135(cx),115(cx),20(14.81%),,4.3592846393585205,33.8828125
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.5D1_.3D2_7.qasm,585,198,387(66.15%),,45,40,5(11.11%),,450(x),86(x),364(80.89%),,135(cx),112(cx),23(17.04%),,4.3437340259552,32.9375
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.5D1_.3D2_8.qasm,585,190,395(67.52%),,45,36,9(20.00%),,450(x),82(x),368(81.78%),,135(cx),108(cx),27(20.00%),,5.125003099441528,32.31640625
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.5D1_.3D2_9.qasm,585,187,398(68.03%),,45,40,5(11.11%),,450(x),78(x),372(82.67%),,135(cx),109(cx),26(19.26%),,5.265601634979248,32.640625
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.6D1_.1D2_0.qasm,585,75,510(87.18%),,45,16,29(64.44%),,540(x),40(x),500(92.59%),,45(cx),35(cx),10(22.22%),,2.3905889987945557,32.390625
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.6D1_.1D2_1.qasm,585,76,509(87.01%),,45,28,17(37.78%),,540(x),38(x),502(92.96%),,45(cx),38(cx),7(15.56%),,2.453172206878662,31.8203125
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.6D1_.1D2_2.qasm,585,77,508(86.84%),,45,22,23(51.11%),,540(x),40(x),500(92.59%),,45(cx),37(cx),8(17.78%),,2.2499923706054688,32.18359375
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.6D1_.1D2_3.qasm,585,77,508(86.84%),,45,21,24(53.33%),,540(x),40(x),500(92.59%),,45(cx),37(cx),8(17.78%),,2.453300952911377,31.3125
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.6D1_.1D2_4.qasm,585,62,523(89.40%),,45,27,18(40.00%),,540(x),30(x),510(94.44%),,45(cx),32(cx),13(28.89%),,2.281083106994629,31.8828125
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.6D1_.1D2_5.qasm,585,71,514(87.86%),,45,24,21(46.67%),,540(x),30(x),510(94.44%),,45(cx),41(cx),4(8.89%),,2.4688069820404053,32.02734375
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.6D1_.1D2_6.qasm,585,57,528(90.26%),,45,20,25(55.56%),,540(x),28(x),512(94.81%),,45(cx),29(cx),16(35.56%),,2.2813737392425537,32.4140625
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.6D1_.1D2_7.qasm,585,68,517(88.38%),,45,18,27(60.00%),,540(x),34(x),506(93.70%),,45(cx),34(cx),11(24.44%),,2.202876329421997,31.7578125
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.6D1_.1D2_8.qasm,585,85,500(85.47%),,45,26,19(42.22%),,540(x),44(x),496(91.85%),,45(cx),41(cx),4(8.89%),,2.250041961669922,31.7421875
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.6D1_.1D2_9.qasm,585,71,514(87.86%),,45,24,21(46.67%),,540(x),36(x),504(93.33%),,45(cx),35(cx),10(22.22%),,2.4843530654907227,31.73828125
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.6D1_.2D2_0.qasm,630,129,501(79.52%),,45,28,17(37.78%),,540(x),60(x),480(88.89%),,90(cx),69(cx),21(23.33%),,3.187596082687378,31.90234375
