Filename,Size(number of gates),,,,Depth,,,,SQGs,,,,MQGs,,,,Total Time
,before,after,reduce,,before,after,reduce,,before,after,reduce,,before,after,reduce,,
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.3D1_.2D2_8.qasm,360,140,220(61.11%),,45,25,20(44.44%),,270(x),66(x),204(75.56%),,90(cx),74(cx),16(17.78%),,3.1877284049987793,31.390625
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.3D1_.2D2_9.qasm,360,114,246(68.33%),,45,22,23(51.11%),,270(x),50(x),220(81.48%),,90(cx),64(cx),26(28.89%),,2.3907346725463867,31.90234375
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.3D1_.3D2_0.qasm,405,193,212(52.35%),,45,35,10(22.22%),,270(x),86(x),184(68.15%),,135(cx),107(cx),28(20.74%),,3.9066200256347656,31.52734375
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.3D1_.3D2_1.qasm,405,176,229(56.54%),,45,32,13(28.89%),,270(x),74(x),196(72.59%),,135(cx),102(cx),33(24.44%),,3.7334206104278564,31.41796875
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.3D1_.3D2_2.qasm,405,203,202(49.88%),,45,33,12(26.67%),,270(x),92(x),178(65.93%),,135(cx),111(cx),24(17.78%),,3.8128790855407715,31.40234375
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.3D1_.3D2_3.qasm,405,207,198(48.89%),,45,34,11(24.44%),,270(x),94(x),176(65.19%),,135(cx),113(cx),22(16.30%),,3.9534261226654053,31.54296875
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.3D1_.3D2_4.qasm,405,186,219(54.07%),,45,33,12(26.67%),,270(x),80(x),190(70.37%),,135(cx),106(cx),29(21.48%),,3.8597517013549805,31.80078125
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.3D1_.3D2_5.qasm,405,180,225(55.56%),,45,35,10(22.22%),,270(x),80(x),190(70.37%),,135(cx),100(cx),35(25.93%),,3.655136823654175,31.36328125
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.3D1_.3D2_6.qasm,405,197,208(51.36%),,45,34,11(24.44%),,270(x),84(x),186(68.89%),,135(cx),113(cx),22(16.30%),,3.1094155311584473,31.82421875
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.3D1_.3D2_7.qasm,405,186,219(54.07%),,45,35,10(22.22%),,270(x),76(x),194(71.85%),,135(cx),110(cx),25(18.52%),,3.7654542922973633,30.88671875
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.3D1_.3D2_8.qasm,405,202,203(50.12%),,45,35,10(22.22%),,270(x),88(x),182(67.41%),,135(cx),114(cx),21(15.56%),,3.0789735317230225,30.81640625
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.3D1_.3D2_9.qasm,405,198,207(51.11%),,45,34,11(24.44%),,270(x),86(x),184(68.15%),,135(cx),112(cx),23(17.04%),,4.108632564544678,31.10546875
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.3D1_.4D2_0.qasm,450,243,207(46.00%),,45,35,10(22.22%),,270(x),100(x),170(62.96%),,180(cx),143(cx),37(20.56%),,3.9536287784576416,30.93359375
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.3D1_.4D2_1.qasm,450,213,237(52.67%),,45,33,12(26.67%),,270(x),88(x),182(67.41%),,180(cx),125(cx),55(30.56%),,4.906499862670898,31.4375
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.3D1_.4D2_2.qasm,450,225,225(50.00%),,45,39,6(13.33%),,270(x),88(x),182(67.41%),,180(cx),137(cx),43(23.89%),,5.155547380447388,32.0859375
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.3D1_.4D2_3.qasm,450,205,245(54.44%),,45,32,13(28.89%),,270(x),84(x),186(68.89%),,180(cx),121(cx),59(32.78%),,5.7506349086761475,32.09765625
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.3D1_.4D2_4.qasm,450,230,220(48.89%),,45,39,6(13.33%),,270(x),88(x),182(67.41%),,180(cx),142(cx),38(21.11%),,5.39110255241394,32.12890625
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.3D1_.4D2_5.qasm,450,206,244(54.22%),,45,37,8(17.78%),,270(x),74(x),196(72.59%),,180(cx),132(cx),48(26.67%),,5.202399492263794,32.61328125
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.3D1_.4D2_6.qasm,450,252,198(44.00%),,45,39,6(13.33%),,270(x),106(x),164(60.74%),,180(cx),146(cx),34(18.89%),,5.172396898269653,32.14453125
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.3D1_.4D2_7.qasm,450,235,215(47.78%),,45,39,6(13.33%),,270(x),100(x),170(62.96%),,180(cx),135(cx),45(25.00%),,5.186803579330444,32.0859375
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.3D1_.4D2_8.qasm,450,258,192(42.67%),,45,41,4(8.89%),,270(x),110(x),160(59.26%),,180(cx),148(cx),32(17.78%),,5.234638690948486,32.87890625
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.3D1_.4D2_9.qasm,450,224,226(50.22%),,45,39,6(13.33%),,270(x),96(x),174(64.44%),,180(cx),128(cx),52(28.89%),,4.906636476516724,32.046875
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.3D1_.5D2_0.qasm,53,36,17(32.08%),,5,5,0(-),,28(x),14(x),14(50.00%),,25(cx),22(cx),3(12.00%),,0.17186403274536133,31.0703125
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.3D1_.5D2_1.qasm,495,282,213(43.03%),,45,41,4(8.89%),,270(x),104(x),166(61.48%),,225(cx),178(cx),47(20.89%),,5.311807155609131,31.01953125
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.3D1_.5D2_2.qasm,495,266,229(46.26%),,45,41,4(8.89%),,270(x),90(x),180(66.67%),,225(cx),176(cx),49(21.78%),,7.000819206237793,32.37890625
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.3D1_.5D2_3.qasm,495,265,230(46.46%),,45,42,3(6.67%),,270(x),94(x),176(65.19%),,225(cx),171(cx),54(24.00%),,6.670948505401611,32.21484375
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.3D1_.5D2_4.qasm,495,286,209(42.22%),,45,41,4(8.89%),,270(x),112(x),158(58.52%),,225(cx),174(cx),51(22.67%),,5.10977029800415,32.4375
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.3D1_.5D2_5.qasm,495,264,231(46.67%),,45,38,7(15.56%),,270(x),104(x),166(61.48%),,225(cx),160(cx),65(28.89%),,5.875592947006226,32.87109375
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.3D1_.5D2_6.qasm,495,243,252(50.91%),,45,42,3(6.67%),,270(x),92(x),178(65.93%),,225(cx),151(cx),74(32.89%),,7.640308618545532,32.98828125
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.3D1_.5D2_7.qasm,495,271,224(45.25%),,45,41,4(8.89%),,270(x),104(x),166(61.48%),,225(cx),167(cx),58(25.78%),,6.686908483505249,32.765625
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.3D1_.5D2_8.qasm,495,245,250(50.51%),,45,46,-1(-2.22%),,270(x),92(x),178(65.93%),,225(cx),153(cx),72(32.00%),,6.328595161437988,32.9140625
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.3D1_.5D2_9.qasm,495,265,230(46.46%),,45,41,4(8.89%),,270(x),106(x),164(60.74%),,225(cx),159(cx),66(29.33%),,6.31215238571167,33.10546875
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.4D1_.1D2_0.qasm,405,65,340(83.95%),,45,21,24(53.33%),,360(x),30(x),330(91.67%),,45(cx),35(cx),10(22.22%),,1.8594787120819092,31.69921875
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.4D1_.1D2_1.qasm,405,81,324(80.00%),,45,27,18(40.00%),,360(x),42(x),318(88.33%),,45(cx),39(cx),6(13.33%),,1.9532926082611084,31.22265625
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.4D1_.1D2_2.qasm,405,74,331(81.73%),,45,24,21(46.67%),,360(x),32(x),328(91.11%),,45(cx),42(cx),3(6.67%),,1.7814040184020996,31.37890625
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.4D1_.1D2_3.qasm,405,71,334(82.47%),,45,20,25(55.56%),,360(x),32(x),328(91.11%),,45(cx),39(cx),6(13.33%),,1.937608242034912,31.40234375
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.4D1_.1D2_4.qasm,405,73,332(81.98%),,45,21,24(53.33%),,360(x),36(x),324(90.00%),,45(cx),37(cx),8(17.78%),,1.671973466873169,31.19140625
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.4D1_.1D2_5.qasm,405,66,339(83.70%),,45,24,21(46.67%),,360(x),28(x),332(92.22%),,45(cx),38(cx),7(15.56%),,1.922182321548462,31.3671875
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.4D1_.1D2_6.qasm,405,75,330(81.48%),,45,20,25(55.56%),,360(x),38(x),322(89.44%),,45(cx),37(cx),8(17.78%),,1.7173612117767334,30.9921875
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.4D1_.1D2_7.qasm,405,71,334(82.47%),,45,17,28(62.22%),,360(x),38(x),322(89.44%),,45(cx),33(cx),12(26.67%),,1.6567840576171875,31.27734375
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.4D1_.1D2_8.qasm,405,63,342(84.44%),,45,25,20(44.44%),,360(x),26(x),334(92.78%),,45(cx),37(cx),8(17.78%),,1.8907358646392822,31.05078125
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.4D1_.1D2_9.qasm,405,55,350(86.42%),,45,13,32(71.11%),,360(x),26(x),334(92.78%),,45(cx),29(cx),16(35.56%),,1.7968695163726807,31.30078125
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.4D1_.2D2_0.qasm,450,145,305(67.78%),,45,28,17(37.78%),,360(x),70(x),290(80.56%),,90(cx),75(cx),15(16.67%),,3.4065279960632324,30.9765625
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.4D1_.2D2_1.qasm,450,136,314(69.78%),,45,27,18(40.00%),,360(x),62(x),298(82.78%),,90(cx),74(cx),16(17.78%),,2.859504461288452,31.06640625
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.4D1_.2D2_2.qasm,450,130,320(71.11%),,45,27,18(40.00%),,360(x),54(x),306(85.00%),,90(cx),76(cx),14(15.56%),,2.858607530593872,30.96875
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.4D1_.2D2_3.qasm,450,128,322(71.56%),,45,32,13(28.89%),,360(x),58(x),302(83.89%),,90(cx),70(cx),20(22.22%),,2.6406848430633545,31.03125
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.4D1_.2D2_4.qasm,450,143,307(68.22%),,45,30,15(33.33%),,360(x),66(x),294(81.67%),,90(cx),77(cx),13(14.44%),,2.9222302436828613,31.68359375
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.4D1_.2D2_5.qasm,450,117,333(74.00%),,45,31,14(31.11%),,360(x),48(x),312(86.67%),,90(cx),69(cx),21(23.33%),,3.17132306098938,31.40625
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.4D1_.2D2_6.qasm,450,150,300(66.67%),,45,31,14(31.11%),,360(x),72(x),288(80.00%),,90(cx),78(cx),12(13.33%),,2.9375998973846436,31.42578125
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.4D1_.2D2_7.qasm,450,145,305(67.78%),,45,31,14(31.11%),,360(x),70(x),290(80.56%),,90(cx),75(cx),15(16.67%),,3.3908944129943848,31.515625
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.4D1_.2D2_8.qasm,450,129,321(71.33%),,45,31,14(31.11%),,360(x),58(x),302(83.89%),,90(cx),71(cx),19(21.11%),,3.516091823577881,31.91796875
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.4D1_.2D2_9.qasm,450,152,298(66.22%),,45,34,11(24.44%),,360(x),68(x),292(81.11%),,90(cx),84(cx),6(6.67%),,3.123871326446533,31.93359375
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.4D1_.3D2_0.qasm,495,182,313(63.23%),,45,32,13(28.89%),,360(x),76(x),284(78.89%),,135(cx),106(cx),29(21.48%),,5.047646760940552,32.44921875
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.4D1_.3D2_1.qasm,495,170,325(65.66%),,45,32,13(28.89%),,360(x),76(x),284(78.89%),,135(cx),94(cx),41(30.37%),,4.4850687980651855,32.14453125
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.4D1_.3D2_2.qasm,495,191,304(61.41%),,45,37,8(17.78%),,360(x),80(x),280(77.78%),,135(cx),111(cx),24(17.78%),,4.170573472976685,31.7421875
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.4D1_.3D2_3.qasm,495,192,303(61.21%),,45,38,7(15.56%),,360(x),76(x),284(78.89%),,135(cx),116(cx),19(14.07%),,4.2349772453308105,31.671875
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.4D1_.3D2_4.qasm,495,191,304(61.41%),,45,29,16(35.56%),,360(x),84(x),276(76.67%),,135(cx),107(cx),28(20.74%),,4.750530004501343,32.0625
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.4D1_.3D2_5.qasm,495,195,300(60.61%),,45,35,10(22.22%),,360(x),90(x),270(75.00%),,135(cx),105(cx),30(22.22%),,3.9216060638427734,32.17578125
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.4D1_.3D2_6.qasm,495,185,310(62.63%),,45,37,8(17.78%),,360(x),80(x),280(77.78%),,135(cx),105(cx),30(22.22%),,3.781675100326538,31.84765625
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.4D1_.3D2_7.qasm,495,182,313(63.23%),,45,31,14(31.11%),,360(x),78(x),282(78.33%),,135(cx),104(cx),31(22.96%),,4.045942306518555,31.40625
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.4D1_.3D2_8.qasm,495,178,317(64.04%),,45,27,18(40.00%),,360(x),80(x),280(77.78%),,135(cx),98(cx),37(27.41%),,4.5157575607299805,31.6640625
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.4D1_.3D2_9.qasm,495,175,320(64.65%),,45,29,16(35.56%),,360(x),80(x),280(77.78%),,135(cx),95(cx),40(29.63%),,4.641097545623779,30.87890625
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.4D1_.4D2_0.qasm,540,233,307(56.85%),,45,39,6(13.33%),,360(x),92(x),268(74.44%),,180(cx),141(cx),39(21.67%),,5.594231843948364,31.7265625
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.4D1_.4D2_1.qasm,540,231,309(57.22%),,45,36,9(20.00%),,360(x),90(x),270(75.00%),,180(cx),141(cx),39(21.67%),,5.436683177947998,31.8125
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.4D1_.4D2_2.qasm,540,244,296(54.81%),,45,41,4(8.89%),,360(x),100(x),260(72.22%),,180(cx),144(cx),36(20.00%),,6.780690670013428,32.6015625
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.4D1_.4D2_3.qasm,540,219,321(59.44%),,45,41,4(8.89%),,360(x),92(x),268(74.44%),,180(cx),127(cx),53(29.44%),,4.911924362182617,33.15625
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.4D1_.4D2_4.qasm,540,246,294(54.44%),,45,44,1(2.22%),,360(x),102(x),258(71.67%),,180(cx),144(cx),36(20.00%),,5.41670823097229,32.31640625
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.4D1_.4D2_5.qasm,540,242,298(55.19%),,45,40,5(11.11%),,360(x),96(x),264(73.33%),,180(cx),146(cx),34(18.89%),,6.937283277511597,33.46484375
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.4D1_.4D2_6.qasm,540,231,309(57.22%),,45,41,4(8.89%),,360(x),94(x),266(73.89%),,180(cx),137(cx),43(23.89%),,6.484584331512451,33.11328125
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.4D1_.4D2_7.qasm,540,239,301(55.74%),,45,38,7(15.56%),,360(x),96(x),264(73.33%),,180(cx),143(cx),37(20.56%),,5.281918525695801,33.47265625
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.4D1_.4D2_8.qasm,540,245,295(54.63%),,45,40,5(11.11%),,360(x),104(x),256(71.11%),,180(cx),141(cx),39(21.67%),,5.3741772174835205,33.09375
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.4D1_.4D2_9.qasm,540,246,294(54.44%),,45,42,3(6.67%),,360(x),110(x),250(69.44%),,180(cx),136(cx),44(24.44%),,5.188025712966919,33.24609375
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.5D1_.1D2_0.qasm,495,86,409(82.63%),,45,25,20(44.44%),,450(x),46(x),404(89.78%),,45(cx),40(cx),5(11.11%),,2.3114523887634277,31.83984375
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.5D1_.1D2_1.qasm,495,65,430(86.87%),,45,24,21(46.67%),,450(x),32(x),418(92.89%),,45(cx),33(cx),12(26.67%),,1.93757963180542,31.39453125
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.5D1_.1D2_2.qasm,495,76,419(84.65%),,45,26,19(42.22%),,450(x),42(x),408(90.67%),,45(cx),34(cx),11(24.44%),,2.109762668609619,31.375
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.5D1_.1D2_3.qasm,495,70,425(85.86%),,45,18,27(60.00%),,450(x),34(x),416(92.44%),,45(cx),36(cx),9(20.00%),,2.2032670974731445,31.6796875
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.5D1_.1D2_4.qasm,495,63,432(87.27%),,45,18,27(60.00%),,450(x),30(x),420(93.33%),,45(cx),33(cx),12(26.67%),,1.8750030994415283,31.35546875
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.5D1_.1D2_5.qasm,495,87,408(82.42%),,45,26,19(42.22%),,450(x),48(x),402(89.33%),,45(cx),39(cx),6(13.33%),,2.000276565551758,31.33203125
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.5D1_.1D2_6.qasm,495,47,448(90.51%),,45,12,33(73.33%),,450(x),22(x),428(95.11%),,45(cx),25(cx),20(44.44%),,1.9375061988830566,30.48828125
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.5D1_.1D2_7.qasm,495,81,414(83.64%),,45,30,15(33.33%),,450(x),38(x),412(91.56%),,45(cx),43(cx),2(4.44%),,2.0784308910369873,31.23046875
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.5D1_.1D2_8.qasm,495,65,430(86.87%),,45,18,27(60.00%),,450(x),34(x),416(92.44%),,45(cx),31(cx),14(31.11%),,2.061553955078125,31.24609375
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.5D1_.1D2_9.qasm,495,81,414(83.64%),,45,14,31(68.89%),,450(x),44(x),406(90.22%),,45(cx),37(cx),8(17.78%),,1.9532678127288818,31.328125
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.5D1_.2D2_0.qasm,540,154,386(71.48%),,45,31,14(31.11%),,450(x),70(x),380(84.44%),,90(cx),84(cx),6(6.67%),,3.219360113143921,31.33203125
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.5D1_.2D2_1.qasm,540,123,417(77.22%),,45,32,13(28.89%),,450(x),60(x),390(86.67%),,90(cx),63(cx),27(30.00%),,3.4531314373016357,31.7265625
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.5D1_.2D2_2.qasm,540,135,405(75.00%),,45,31,14(31.11%),,450(x),60(x),390(86.67%),,90(cx),75(cx),15(16.67%),,3.1554653644561768,31.21484375
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.5D1_.2D2_3.qasm,540,163,377(69.81%),,45,25,20(44.44%),,450(x),80(x),370(82.22%),,90(cx),83(cx),7(7.78%),,3.234747886657715,31.54296875
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.5D1_.2D2_4.qasm,540,138,402(74.44%),,45,29,16(35.56%),,450(x),68(x),382(84.89%),,90(cx),70(cx),20(22.22%),,2.9845809936523438,31.609375
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.5D1_.2D2_5.qasm,540,149,391(72.41%),,45,25,20(44.44%),,450(x),74(x),376(83.56%),,90(cx),75(cx),15(16.67%),,3.6867637634277344,32.34375
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.5D1_.2D2_6.qasm,540,131,409(75.74%),,45,30,15(33.33%),,450(x),58(x),392(87.11%),,90(cx),73(cx),17(18.89%),,3.812727212905884,32.03125
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.5D1_.2D2_7.qasm,540,151,389(72.04%),,45,29,16(35.56%),,450(x),70(x),380(84.44%),,90(cx),81(cx),9(10.00%),,3.234597682952881,32.05078125
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.5D1_.2D2_8.qasm,540,143,397(73.52%),,45,29,16(35.56%),,450(x),66(x),384(85.33%),,90(cx),77(cx),13(14.44%),,3.6568281650543213,31.921875
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.5D1_.2D2_9.qasm,540,146,394(72.96%),,45,25,20(44.44%),,450(x),68(x),382(84.89%),,90(cx),78(cx),12(13.33%),,3.6553843021392822,32.0546875
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.5D1_.3D2_0.qasm,585,195,390(66.67%),,45,36,9(20.00%),,450(x),84(x),366(81.33%),,135(cx),111(cx),24(17.78%),,4.281629323959351,32.46484375
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.5D1_.3D2_1.qasm,585,197,388(66.32%),,45,33,12(26.67%),,450(x),90(x),360(80.00%),,135(cx),107(cx),28(20.74%),,3.3282926082611084,32.63671875
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.5D1_.3D2_2.qasm,585,184,401(68.55%),,45,35,10(22.22%),,450(x),76(x),374(83.11%),,135(cx),108(cx),27(20.00%),,5.21897292137146,32.671875
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.5D1_.3D2_3.qasm,585,190,395(67.52%),,45,32,13(28.89%),,450(x),82(x),368(81.78%),,135(cx),108(cx),27(20.00%),,4.376505374908447,32.37890625
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.5D1_.3D2_4.qasm,585,176,409(69.91%),,45,31,14(31.11%),,450(x),74(x),376(83.56%),,135(cx),102(cx),33(24.44%),,5.201599597930908,33.3359375
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.5D1_.3D2_5.qasm,585,223,362(61.88%),,45,36,9(20.00%),,450(x),104(x),346(76.89%),,135(cx),119(cx),16(11.85%),,4.358527421951294,33.9375
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.5D1_.3D2_6.qasm,585,207,378(64.62%),,45,35,10(22.22%),,450(x),94(x),356(79.11%),,135(cx),113(cx),22(16.30%),,4.266124725341797,33.8359375
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.5D1_.3D2_7.qasm,585,194,391(66.84%),,45,41,4(8.89%),,450(x),84(x),366(81.33%),,135(cx),110(cx),25(18.52%),,4.375094175338745,32.703125
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.5D1_.3D2_8.qasm,585,190,395(67.52%),,45,36,9(20.00%),,450(x),80(x),370(82.22%),,135(cx),110(cx),25(18.52%),,5.266102075576782,33.13671875
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.5D1_.3D2_9.qasm,585,196,389(66.50%),,45,40,5(11.11%),,450(x),86(x),364(80.89%),,135(cx),110(cx),25(18.52%),,5.186351299285889,32.62109375
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.6D1_.1D2_0.qasm,585,77,508(86.84%),,45,17,28(62.22%),,540(x),40(x),500(92.59%),,45(cx),37(cx),8(17.78%),,2.250378370285034,32.296875
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.6D1_.1D2_1.qasm,585,75,510(87.18%),,45,29,16(35.56%),,540(x),36(x),504(93.33%),,45(cx),39(cx),6(13.33%),,2.484314203262329,32.21875
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.6D1_.1D2_2.qasm,585,87,498(85.13%),,45,27,18(40.00%),,540(x),48(x),492(91.11%),,45(cx),39(cx),6(13.33%),,2.2346887588500977,31.80078125
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.6D1_.1D2_3.qasm,585,77,508(86.84%),,45,23,22(48.89%),,540(x),42(x),498(92.22%),,45(cx),35(cx),10(22.22%),,2.4534006118774414,32.33203125
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.6D1_.1D2_4.qasm,585,63,522(89.23%),,45,26,19(42.22%),,540(x),30(x),510(94.44%),,45(cx),33(cx),12(26.67%),,2.327209949493408,32.1484375
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.6D1_.1D2_5.qasm,585,73,512(87.52%),,45,25,20(44.44%),,540(x),32(x),508(94.07%),,45(cx),41(cx),4(8.89%),,2.4846911430358887,31.6328125
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.6D1_.1D2_6.qasm,585,55,530(90.60%),,45,19,26(57.78%),,540(x),28(x),512(94.81%),,45(cx),27(cx),18(40.00%),,2.29687237739563,31.76953125
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.6D1_.1D2_7.qasm,585,71,514(87.86%),,45,18,27(60.00%),,540(x),36(x),504(93.33%),,45(cx),35(cx),10(22.22%),,2.218977451324463,31.48046875
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.6D1_.1D2_8.qasm,585,87,498(85.13%),,45,25,20(44.44%),,540(x),46(x),494(91.48%),,45(cx),41(cx),4(8.89%),,2.250084638595581,31.890625
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.6D1_.1D2_9.qasm,585,77,508(86.84%),,45,24,21(46.67%),,540(x),42(x),498(92.22%),,45(cx),35(cx),10(22.22%),,2.2657082080841064,31.796875
E:\github\pm\qcpm-master\benchmark\BIGD\20QBT_45CYC_.6D1_.2D2_0.qasm,630,131,499(79.21%),,45,26,19(42.22%),,540(x),60(x),480(88.89%),,90(cx),71(cx),19(21.11%),,3.3597278594970703,32.09375
