Filename,Size(number of gates),,,,Depth,,,,SQGs,,,,MQGs,,,,Total Time
,before,after,reduce,,before,after,reduce,,before,after,reduce,,before,after,reduce,,
./benchmark/BIGD/20QBT_45CYC_.1D1_.3D2_0.qasm,225,145,80(35.56%),,45,30,15(33.33%),,90(x),46(x),44(48.89%),,135(cx),99(cx),36(26.67%),,11.247158288955688
./benchmark/BIGD/20QBT_45CYC_.2D1_.4D2_5.qasm,360,232,128(35.56%),,45,41,4(8.89%),,180(x),82(x),98(54.44%),,180(cx),150(cx),30(16.67%),,15.505845069885254
./benchmark/BIGD/20QBT_45CYC_.2D1_.2D2_9.qasm,270,105,165(61.11%),,45,24,21(46.67%),,180(x),42(x),138(76.67%),,90(cx),63(cx),27(30.00%),,6.858138561248779
./benchmark/BIGD/20QBT_45CYC_.1D1_.7D2_5.qasm,405,266,139(34.32%),,45,41,4(8.89%),,90(x),64(x),26(28.89%),,315(cx),202(cx),113(35.87%),,33.00661015510559
./benchmark/BIGD/20QBT_45CYC_.4D1_.4D2_9.qasm,540,246,294(54.44%),,45,42,3(6.67%),,360(x),112(x),248(68.89%),,180(cx),134(cx),46(25.56%),,13.05604600906372
./benchmark/BIGD/20QBT_45CYC_.7D1_.1D2_9.qasm,675,71,604(89.48%),,45,22,23(51.11%),,630(x),32(x),598(94.92%),,45(cx),39(cx),6(13.33%),,5.685363292694092
./benchmark/BIGD/20QBT_45CYC_.0D1_.4D2_4.qasm,180,115,65(36.11%),,45,33,12(26.67%),,0(),0(),0(100%),,180(cx),115(cx),65(36.11%),,32.359376430511475
./benchmark/BIGD/20QBT_45CYC_.3D1_.4D2_9.qasm,450,226,224(49.78%),,45,39,6(13.33%),,270(x),98(x),172(63.70%),,180(cx),128(cx),52(28.89%),,16.34548544883728
./benchmark/BIGD/20QBT_45CYC_.2D1_.1D2_4.qasm,225,73,152(67.56%),,45,19,26(57.78%),,180(x),36(x),144(80.00%),,45(cx),37(cx),8(17.78%),,2.8183491230010986
./benchmark/BIGD/20QBT_45CYC_.1D1_.2D2_8.qasm,180,104,76(42.22%),,45,21,24(53.33%),,90(x),36(x),54(60.00%),,90(cx),68(cx),22(24.44%),,9.81554126739502
./benchmark/BIGD/20QBT_45CYC_.1D1_.1D2_8.qasm,135,55,80(59.26%),,45,20,25(55.56%),,90(x),20(x),70(77.78%),,45(cx),35(cx),10(22.22%),,2.246126651763916
./benchmark/BIGD/20QBT_45CYC_.0D1_.8D2_0.qasm,360,220,140(38.89%),,45,45,0(0.00%),,0(),0(),0(100%),,360(cx),220(cx),140(38.89%),,87.86843585968018
./benchmark/BIGD/20QBT_45CYC_.2D1_.6D2_4.qasm,450,277,173(38.44%),,45,42,3(6.67%),,180(x),84(x),96(53.33%),,270(cx),193(cx),77(28.52%),,31.737261056900024
./benchmark/BIGD/20QBT_45CYC_.2D1_.5D2_3.qasm,405,220,185(45.68%),,45,39,6(13.33%),,180(x),70(x),110(61.11%),,225(cx),150(cx),75(33.33%),,22.901519775390625
./benchmark/BIGD/20QBT_45CYC_.6D1_.2D2_5.qasm,630,144,486(77.14%),,45,32,13(28.89%),,540(x),66(x),474(87.78%),,90(cx),78(cx),12(13.33%),,12.142210245132446
./benchmark/BIGD/20QBT_45CYC_.0D1_.7D2_6.qasm,315,203,112(35.56%),,45,44,1(2.22%),,0(),0(),0(100%),,315(cx),203(cx),112(35.56%),,64.31131935119629
./benchmark/BIGD/20QBT_45CYC_.7D1_.1D2_6.qasm,675,64,611(90.52%),,45,23,22(48.89%),,630(x),32(x),598(94.92%),,45(cx),32(cx),13(28.89%),,4.513912916183472
./benchmark/BIGD/20QBT_45CYC_.0D1_.4D2_6.qasm,180,96,84(46.67%),,45,28,17(37.78%),,0(),0(),0(100%),,180(cx),96(cx),84(46.67%),,34.66951870918274
