Filename,Size(number of gates),,,,Depth,,,,SQGs,,,,MQGs,,,,Total Time
,before,after,reduce,,before,after,reduce,,before,after,reduce,,before,after,reduce,,
./benchmark/BIGD/20QBT_45CYC_.7D1_.1D2_9.qasm,675,71,604(89.48%),,45,22,23(51.11%),,630(x),32(x),598(94.92%),,45(cx),39(cx),6(13.33%),,6.252805233001709
./benchmark/BIGD/20QBT_45CYC_.0D1_.4D2_4.qasm,180,115,65(36.11%),,45,33,12(26.67%),,0(),0(),0(-),,180(cx),115(cx),65(36.11%),,9.335390329360962
./benchmark/BIGD/20QBT_45CYC_.3D1_.4D2_9.qasm,450,226,224(49.78%),,45,39,6(13.33%),,270(x),98(x),172(63.70%),,180(cx),128(cx),52(28.89%),,4.672805309295654
./benchmark/BIGD/20QBT_45CYC_.2D1_.1D2_4.qasm,225,73,152(67.56%),,45,19,26(57.78%),,180(x),36(x),144(80.00%),,45(cx),37(cx),8(17.78%),,0.8017599582672119
./benchmark/BIGD/20QBT_45CYC_.1D1_.2D2_8.qasm,180,104,76(42.22%),,45,21,24(53.33%),,90(x),36(x),54(60.00%),,90(cx),68(cx),22(24.44%),,2.753835678100586
./benchmark/BIGD/20QBT_45CYC_.1D1_.1D2_8.qasm,135,55,80(59.26%),,45,20,25(55.56%),,90(x),20(x),70(77.78%),,45(cx),35(cx),10(22.22%),,0.6084613800048828
./benchmark/BIGD/20QBT_45CYC_.0D1_.8D2_0.qasm,360,221,139(38.61%),,45,45,0(-),,0(),0(),0(-),,360(cx),221(cx),139(38.61%),,25.3836350440979
./benchmark/BIGD/20QBT_45CYC_.2D1_.6D2_4.qasm,450,278,172(38.22%),,45,42,3(6.67%),,180(x),84(x),96(53.33%),,270(cx),194(cx),76(28.15%),,6.854532241821289
./benchmark/BIGD/20QBT_45CYC_.2D1_.5D2_3.qasm,405,220,185(45.68%),,45,39,6(13.33%),,180(x),70(x),110(61.11%),,225(cx),150(cx),75(33.33%),,6.451666355133057
./benchmark/BIGD/20QBT_45CYC_.6D1_.2D2_5.qasm,630,144,486(77.14%),,45,32,13(28.89%),,540(x),66(x),474(87.78%),,90(cx),78(cx),12(13.33%),,5.516510248184204
./benchmark/BIGD/20QBT_45CYC_.0D1_.7D2_6.qasm,315,201,114(36.19%),,45,44,1(2.22%),,0(),0(),0(-),,315(cx),201(cx),114(36.19%),,18.391112327575684
./benchmark/BIGD/20QBT_45CYC_.7D1_.1D2_6.qasm,675,64,611(90.52%),,45,23,22(48.89%),,630(x),32(x),598(94.92%),,45(cx),32(cx),13(28.89%),,6.086359262466431
