Filename,Size(number of gates),,,,Depth,,,,SQGs,,,,MQGs,,,,Total Time
,before,after,reduce,,before,after,reduce,,before,after,reduce,,before,after,reduce,,
./data/benchmark/BIGD/20QBT_45CYC_.1D1_.2D2_4.qasm,180,132,48(26.67%),,45,28,17(37.78%),,90(x),48(x),42(46.67%),,90(cx),84(cx),6(6.67%),,6.166450977
./data/benchmark/BIGD/20QBT_45CYC_.0D1_.3D2_9.qasm,135,87,48(35.56%),,45,24,21(46.67%),,0(),0(),0(-),,135(cx),87(cx),48(35.56%),,4.415103197
./data/benchmark/BIGD/20QBT_45CYC_.2D1_.4D2_4.qasm,360,232,128(35.56%),,45,36,9(20.00%),,180(x),84(x),96(53.33%),,180(cx),148(cx),32(17.78%),,19.88937759
./data/benchmark/BIGD/20QBT_45CYC_.3D1_.3D2_9.qasm,405,216,189(46.67%),,45,33,12(26.67%),,270(x),96(x),174(64.44%),,135(cx),120(cx),15(11.11%),,19.14872384
./data/benchmark/BIGD/20QBT_45CYC_.2D1_.5D2_6.qasm,405,296,109(26.91%),,45,44,1(2.22%),,180(x),106(x),74(41.11%),,225(cx),190(cx),35(15.56%),,29.79322958
./data/benchmark/BIGD/20QBT_45CYC_.2D1_.2D2_3.qasm,270,135,135(50.00%),,45,30,15(33.33%),,180(x),60(x),120(66.67%),,90(cx),75(cx),15(16.67%),,8.272629976
./data/benchmark/BIGD/20QBT_45CYC_.0D1_.6D2_8.qasm,270,194,76(28.15%),,45,42,3(6.67%),,0(),0(),0(-),,270(cx),194(cx),76(28.15%),,20.44180965
./data/benchmark/BIGD/20QBT_45CYC_.4D1_.3D2_2.qasm,495,222,273(55.15%),,45,36,9(20.00%),,360(x),102(x),258(71.67%),,135(cx),120(cx),15(11.11%),,24.01976204
./data/benchmark/BIGD/20QBT_45CYC_.5D1_.3D2_1.qasm,585,209,376(64.27%),,45,31,14(31.11%),,450(x),96(x),354(78.67%),,135(cx),113(cx),22(16.30%),,28.00992918
./data/benchmark/BIGD/20QBT_45CYC_.1D1_.5D2_5.qasm,315,251,64(20.32%),,45,45,0(-),,90(x),58(x),32(35.56%),,225(cx),193(cx),32(14.22%),,24.5453217
./data/benchmark/BIGD/20QBT_45CYC_.0D1_.3D2_7.qasm,135,103,32(23.70%),,45,30,15(33.33%),,0(),0(),0(-),,135(cx),103(cx),32(23.70%),,6.156583309
./data/benchmark/BIGD/20QBT_45CYC_.5D1_.3D2_2.qasm,585,222,363(62.05%),,45,35,10(22.22%),,450(x),104(x),346(76.89%),,135(cx),118(cx),17(12.59%),,29.06828332
./data/benchmark/BIGD/20QBT_45CYC_.0D1_.8D2_3.qasm,360,244,116(32.22%),,45,50,-5(-11.11%),,0(),0(),0(-),,360(cx),244(cx),116(32.22%),,33.68157887
./data/benchmark/BIGD/20QBT_45CYC_.7D1_.1D2_2.qasm,675,109,566(83.85%),,45,21,24(53.33%),,630(x),70(x),560(88.89%),,45(cx),39(cx),6(13.33%),,26.82896876
./data/benchmark/BIGD/20QBT_45CYC_.1D1_.3D2_4.qasm,225,160,65(28.89%),,45,30,15(33.33%),,90(x),46(x),44(48.89%),,135(cx),114(cx),21(15.56%),,10.22940493
./data/benchmark/BIGD/20QBT_45CYC_.2D1_.4D2_8.qasm,360,225,135(37.50%),,45,38,7(15.56%),,180(x),74(x),106(58.89%),,180(cx),151(cx),29(16.11%),,20.20925879
./data/benchmark/BIGD/20QBT_45CYC_.1D1_.7D2_1.qasm,405,288,117(28.89%),,45,48,-3(-6.67%),,90(x),60(x),30(33.33%),,315(cx),228(cx),87(27.62%),,33.87589717
./data/benchmark/BIGD/20QBT_45CYC_.2D1_.2D2_5.qasm,270,140,130(48.15%),,45,25,20(44.44%),,180(x),60(x),120(66.67%),,90(cx),80(cx),10(11.11%),,8.261706352
./data/benchmark/BIGD/20QBT_45CYC_.3D1_.3D2_2.qasm,405,197,208(51.36%),,45,34,11(24.44%),,270(x),82(x),188(69.63%),,135(cx),115(cx),20(14.81%),,18.11511922
./data/benchmark/BIGD/20QBT_45CYC_.3D1_.4D2_7.qasm,450,253,197(43.78%),,45,42,3(6.67%),,270(x),104(x),166(61.48%),,180(cx),149(cx),31(17.22%),,25.60351396
./data/benchmark/BIGD/20QBT_45CYC_.2D1_.5D2_7.qasm,405,272,133(32.84%),,45,45,0(-),,180(x),88(x),92(51.11%),,225(cx),184(cx),41(18.22%),,27.87191296
./data/benchmark/BIGD/20QBT_45CYC_.0D1_.6D2_4.qasm,270,209,61(22.59%),,45,44,1(2.22%),,0(),0(),0(-),,270(cx),209(cx),61(22.59%),,22.98991799
./data/benchmark/BIGD/20QBT_45CYC_.1D1_.1D2_3.qasm,135,72,63(46.67%),,45,25,20(44.44%),,90(x),36(x),54(60.00%),,45(cx),36(cx),9(20.00%),,2.181621552
./data/benchmark/BIGD/20QBT_45CYC_.0D1_.2D2_5.qasm,90,65,25(27.78%),,45,27,18(40.00%),,0(),0(),0(-),,90(cx),65(cx),25(27.78%),,2.614603043
./data/benchmark/BIGD/20QBT_45CYC_.5D1_.2D2_3.qasm,540,185,355(65.74%),,45,30,15(33.33%),,450(x),96(x),354(78.67%),,90(cx),89(cx),1(1.11%),,22.50395489
./data/benchmark/BIGD/20QBT_45CYC_.2D1_.1D2_0.qasm,225,77,148(65.78%),,45,23,22(48.89%),,180(x),40(x),140(77.78%),,45(cx),37(cx),8(17.78%),,4.115487576
./data/benchmark/BIGD/20QBT_45CYC_.0D1_.6D2_9.qasm,270,205,65(24.07%),,45,46,-1(-2.22%),,0(),0(),0(-),,270(cx),205(cx),65(24.07%),,22.98449588
./data/benchmark/BIGD/20QBT_45CYC_.2D1_.3D2_5.qasm,315,190,125(39.68%),,45,33,12(26.67%),,180(x),76(x),104(57.78%),,135(cx),114(cx),21(15.56%),,13.90644526
./data/benchmark/BIGD/20QBT_45CYC_.5D1_.2D2_5.qasm,540,154,386(71.48%),,45,26,19(42.22%),,450(x),70(x),380(84.44%),,90(cx),84(cx),6(6.67%),,21.94204855
./data/benchmark/BIGD/20QBT_45CYC_.2D1_.5D2_0.qasm,405,273,132(32.59%),,45,45,0(-),,180(x),84(x),96(53.33%),,225(cx),189(cx),36(16.00%),,29.19340444
./data/benchmark/BIGD/20QBT_45CYC_.1D1_.5D2_8.qasm,315,239,76(24.13%),,45,40,5(11.11%),,90(x),56(x),34(37.78%),,225(cx),183(cx),42(18.67%),,22.98293972
./data/benchmark/BIGD/20QBT_45CYC_.0D1_.4D2_9.qasm,180,134,46(25.56%),,45,33,12(26.67%),,0(),0(),0(-),,180(cx),134(cx),46(25.56%),,9.89493227
./data/benchmark/BIGD/20QBT_45CYC_.4D1_.3D2_3.qasm,495,212,283(57.17%),,45,38,7(15.56%),,360(x),92(x),268(74.44%),,135(cx),120(cx),15(11.11%),,23.09254527
./data/benchmark/BIGD/20QBT_45CYC_.0D1_.4D2_1.qasm,180,131,49(27.22%),,45,33,12(26.67%),,0(),0(),0(-),,180(cx),131(cx),49(27.22%),,9.516796112
./data/benchmark/BIGD/20QBT_45CYC_.5D1_.2D2_9.qasm,540,177,363(67.22%),,45,26,19(42.22%),,450(x),96(x),354(78.67%),,90(cx),81(cx),9(10.00%),,21.78278923
./data/benchmark/BIGD/20QBT_45CYC_.1D1_.4D2_1.qasm,270,199,71(26.30%),,45,40,5(11.11%),,90(x),52(x),38(42.22%),,180(cx),147(cx),33(18.33%),,15.84048486
./data/benchmark/BIGD/20QBT_45CYC_.2D1_.1D2_8.qasm,225,79,146(64.89%),,45,30,15(33.33%),,180(x),40(x),140(77.78%),,45(cx),39(cx),6(13.33%),,4.4007864
./data/benchmark/BIGD/20QBT_45CYC_.0D1_.7D2_7.qasm,315,224,91(28.89%),,45,41,4(8.89%),,0(),0(),0(-),,315(cx),224(cx),91(28.89%),,26.84925985
./data/benchmark/BIGD/20QBT_45CYC_.5D1_.3D2_4.qasm,585,217,368(62.91%),,45,38,7(15.56%),,450(x),94(x),356(79.11%),,135(cx),123(cx),12(8.89%),,29.73205185
./data/benchmark/BIGD/20QBT_45CYC_.3D1_.3D2_6.qasm,405,199,206(50.86%),,45,34,11(24.44%),,270(x),80(x),190(70.37%),,135(cx),119(cx),16(11.85%),,18.25535679
./data/benchmark/BIGD/20QBT_45CYC_.2D1_.3D2_1.qasm,315,195,120(38.10%),,45,33,12(26.67%),,180(x),76(x),104(57.78%),,135(cx),119(cx),16(11.85%),,13.9219625
./data/benchmark/BIGD/20QBT_45CYC_.5D1_.3D2_6.qasm,585,223,362(61.88%),,45,35,10(22.22%),,450(x),102(x),348(77.33%),,135(cx),121(cx),14(10.37%),,29.43454933
./data/benchmark/BIGD/20QBT_45CYC_.2D1_.1D2_6.qasm,225,85,140(62.22%),,45,17,28(62.22%),,180(x),46(x),134(74.44%),,45(cx),39(cx),6(13.33%),,4.533179522
./data/benchmark/BIGD/20QBT_45CYC_.1D1_.3D2_6.qasm,225,143,82(36.44%),,45,29,16(35.56%),,90(x),38(x),52(57.78%),,135(cx),105(cx),30(22.22%),,8.973498821
./data/benchmark/BIGD/20QBT_45CYC_.6D1_.1D2_1.qasm,585,109,476(81.37%),,45,24,21(46.67%),,540(x),68(x),472(87.41%),,45(cx),41(cx),4(8.89%),,21.03242826
./data/benchmark/BIGD/20QBT_45CYC_.3D1_.1D2_3.qasm,315,93,222(70.48%),,45,26,19(42.22%),,270(x),52(x),218(80.74%),,45(cx),41(cx),4(8.89%),,7.231075287
./data/benchmark/BIGD/20QBT_45CYC_.0D1_.3D2_6.qasm,135,101,34(25.19%),,45,30,15(33.33%),,0(),0(),0(-),,135(cx),101(cx),34(25.19%),,6.212888956
./data/benchmark/BIGD/20QBT_45CYC_.1D1_.2D2_1.qasm,180,125,55(30.56%),,45,37,8(17.78%),,90(x),46(x),44(48.89%),,90(cx),79(cx),11(12.22%),,5.798471928
./data/benchmark/BIGD/20QBT_45CYC_.0D1_.1D2_5.qasm,45,29,16(35.56%),,45,26,19(42.22%),,0(),0(),0(-),,45(cx),29(cx),16(35.56%),,0.631543636
./data/benchmark/BIGD/20QBT_45CYC_.3D1_.5D2_7.qasm,495,295,200(40.40%),,45,46,-1(-2.22%),,270(x),108(x),162(60.00%),,225(cx),187(cx),38(16.89%),,34.26343441
./data/benchmark/BIGD/20QBT_45CYC_.4D1_.3D2_1.qasm,495,182,313(63.23%),,45,33,12(26.67%),,360(x),70(x),290(80.56%),,135(cx),112(cx),23(17.04%),,22.01013374
./data/benchmark/BIGD/20QBT_45CYC_.0D1_.8D2_6.qasm,360,243,117(32.50%),,45,51,-6(-13.33%),,0(),0(),0(-),,360(cx),243(cx),117(32.50%),,33.80392861
./data/benchmark/BIGD/20QBT_45CYC_.5D1_.1D2_9.qasm,495,103,392(79.19%),,45,18,27(60.00%),,450(x),64(x),386(85.78%),,45(cx),39(cx),6(13.33%),,15.56767821
./data/benchmark/BIGD/20QBT_45CYC_.0D1_.5D2_1.qasm,225,170,55(24.44%),,45,40,5(11.11%),,0(),0(),0(-),,225(cx),170(cx),55(24.44%),,15.41177726
./data/benchmark/BIGD/20QBT_45CYC_.1D1_.4D2_9.qasm,270,188,82(30.37%),,45,37,8(17.78%),,90(x),50(x),40(44.44%),,180(cx),138(cx),42(23.33%),,14.1129868
./data/benchmark/BIGD/20QBT_45CYC_.4D1_.2D2_7.qasm,450,153,297(66.00%),,45,27,18(40.00%),,360(x),72(x),288(80.00%),,90(cx),81(cx),9(10.00%),,16.34226131
./data/benchmark/BIGD/20QBT_45CYC_.0D1_.4D2_7.qasm,180,144,36(20.00%),,45,37,8(17.78%),,0(),0(),0(-),,180(cx),144(cx),36(20.00%),,11.25172353
./data/benchmark/BIGD/20QBT_45CYC_.2D1_.6D2_1.qasm,450,292,158(35.11%),,45,47,-2(-4.44%),,180(x),82(x),98(54.44%),,270(cx),210(cx),60(22.22%),,34.25854802
./data/benchmark/BIGD/20QBT_45CYC_.1D1_.5D2_1.qasm,315,217,98(31.11%),,45,40,5(11.11%),,90(x),46(x),44(48.89%),,225(cx),171(cx),54(24.00%),,21.28626418
./data/benchmark/BIGD/20QBT_45CYC_.0D1_.4D2_0.qasm,180,139,41(22.78%),,45,34,11(24.44%),,0(),0(),0(-),,180(cx),139(cx),41(22.78%),,10.59582853
./data/benchmark/BIGD/20QBT_45CYC_.1D1_.1D2_9.qasm,135,58,77(57.04%),,45,15,30(66.67%),,90(x),26(x),64(71.11%),,45(cx),32(cx),13(28.89%),,1.910862923
./data/benchmark/BIGD/20QBT_45CYC_.1D1_.3D2_9.qasm,225,156,69(30.67%),,45,31,14(31.11%),,90(x),46(x),44(48.89%),,135(cx),110(cx),25(18.52%),,9.676132441
./data/benchmark/BIGD/20QBT_45CYC_.1D1_.4D2_8.qasm,270,190,80(29.63%),,45,39,6(13.33%),,90(x),48(x),42(46.67%),,180(cx),142(cx),38(21.11%),,15.06936789
./data/benchmark/BIGD/20QBT_45CYC_.1D1_.2D2_0.qasm,180,115,65(36.11%),,45,29,16(35.56%),,90(x),42(x),48(53.33%),,90(cx),73(cx),17(18.89%),,5.365790367
./data/benchmark/BIGD/20QBT_45CYC_.5D1_.3D2_8.qasm,585,219,366(62.56%),,45,38,7(15.56%),,450(x),98(x),352(78.22%),,135(cx),121(cx),14(10.37%),,29.73932171
./data/benchmark/BIGD/20QBT_45CYC_.5D1_.1D2_3.qasm,495,107,388(78.38%),,45,26,19(42.22%),,450(x),66(x),384(85.33%),,45(cx),41(cx),4(8.89%),,16.06951475
./data/benchmark/BIGD/20QBT_45CYC_.0D1_.5D2_6.qasm,225,173,52(23.11%),,45,40,5(11.11%),,0(),0(),0(-),,225(cx),173(cx),52(23.11%),,16.70617604
./data/benchmark/BIGD/20QBT_45CYC_.3D1_.5D2_6.qasm,495,290,205(41.41%),,45,43,2(4.44%),,270(x),112(x),158(58.52%),,225(cx),178(cx),47(20.89%),,32.94487047
./data/benchmark/BIGD/20QBT_45CYC_.6D1_.2D2_2.qasm,630,170,460(73.02%),,45,33,12(26.67%),,540(x),92(x),448(82.96%),,90(cx),78(cx),12(13.33%),,27.60327148
