Filename,Size(number of gates),,,,Depth,,,,SQGs,,,,MQGs,,,,Total Time,Space
,before,after,reduce,,before,after,reduce,,before,after,reduce,,before,after,reduce,,,
./benchmark/BIGD/20QBT_45CYC_.4D1_.1D2_1.qasm,405,9999999,9999999,,45,9999999,18(40.00%),,360(x),42(x),318(88.33%),,45(cx),39(cx),6(13.33%),,1.46400547,5.008305788
./benchmark/BIGD/20QBT_45CYC_.4D1_.1D2_6.qasm,405,9999999,9999999,,45,9999999,26(57.78%),,360(x),36(x),324(90.00%),,45(cx),37(cx),8(17.78%),,1.166402102,5.008305788
./benchmark/BIGD/20QBT_45CYC_.1D1_.5D2_2.qasm,315,9999999,9999999,,45,9999999,6(13.33%),,90(x),46(x),44(48.89%),,225(cx),162(cx),63(28.00%),,6.621397018,5.008305788
./benchmark/BIGD/20QBT_45CYC_.4D1_.2D2_2.qasm,450,9999999,9999999,,45,9999999,19(42.22%),,360(x),50(x),310(86.11%),,90(cx),76(cx),14(15.56%),,2.935427666,5.008305788
./benchmark/BIGD/20QBT_45CYC_.5D1_.1D2_0.qasm,495,9999999,9999999,,45,9999999,17(37.78%),,450(x),46(x),404(89.78%),,45(cx),41(cx),4(8.89%),,1.401164532,5.008305788
./benchmark/BIGD/20QBT_45CYC_.1D1_.6D2_1.qasm,360,9999999,9999999,,45,9999999,4(8.89%),,90(x),44(x),46(51.11%),,270(cx),180(cx),90(33.33%),,10.77772808,5.008305788
./benchmark/BIGD/20QBT_45CYC_.0D1_.3D2_1.qasm,135,9999999,9999999,,45,9999999,21(46.67%),,0(),0(),0(-),,135(cx),87(cx),48(35.56%),,6.437479734,5.008305788
./benchmark/BIGD/20QBT_45CYC_.4D1_.2D2_0.qasm,450,9999999,9999999,,45,9999999,17(37.78%),,360(x),76(x),284(78.89%),,90(cx),80(cx),10(11.11%),,2.383034468,5.008305788
./benchmark/BIGD/20QBT_45CYC_.6D1_.2D2_8.qasm,630,9999999,9999999,,45,9999999,10(22.22%),,540(x),76(x),464(85.93%),,90(cx),79(cx),11(12.22%),,3.271464348,5.008305788
./benchmark/BIGD/20QBT_45CYC_.0D1_.2D2_1.qasm,90,9999999,9999999,,45,9999999,31(68.89%),,0(),0(),0(-),,90(cx),54(cx),36(40.00%),,2.750477791,5.008305788
./benchmark/BIGD/20QBT_45CYC_.1D1_.7D2_3.qasm,405,9999999,9999999,,45,9999999,3(6.67%),,90(x),50(x),40(44.44%),,315(cx),208(cx),107(33.97%),,12.92474389,5.008305788
./benchmark/BIGD/20QBT_45CYC_.2D1_.1D2_9.qasm,225,9999999,9999999,,45,9999999,21(46.67%),,180(x),42(x),138(76.67%),,45(cx),35(cx),10(22.22%),,0.857570887,5.008305788
./benchmark/BIGD/20QBT_45CYC_.0D1_.7D2_3.qasm,315,9999999,9999999,,45,9999999,0(-),,0(),0(),0(-),,315(cx),190(cx),125(39.68%),,21.6861763,5.008305788
./benchmark/BIGD/20QBT_45CYC_.0D1_.7D2_9.qasm,315,9999999,9999999,,45,9999999,5(11.11%),,0(),0(),0(-),,315(cx),181(cx),134(42.54%),,21.18590379,5.008305788
./benchmark/BIGD/20QBT_45CYC_.6D1_.2D2_9.qasm,630,9999999,9999999,,45,9999999,16(35.56%),,540(x),68(x),472(87.41%),,90(cx),72(cx),18(20.00%),,2.849614382,5.008305788
./benchmark/BIGD/20QBT_45CYC_.1D1_.3D2_7.qasm,225,9999999,9999999,,45,9999999,14(31.11%),,90(x),56(x),34(37.78%),,135(cx),98(cx),37(27.41%),,4.496959448,5.008305788
./benchmark/BIGD/20QBT_45CYC_.5D1_.1D2_4.qasm,495,9999999,9999999,,45,9999999,22(48.89%),,450(x),28(x),422(93.78%),,45(cx),35(cx),10(22.22%),,1.232562304,5.008305788
./benchmark/BIGD/20QBT_45CYC_.3D1_.5D2_5.qasm,495,9999999,9999999,,45,9999999,7(15.56%),,270(x),108(x),162(60.00%),,225(cx),160(cx),65(28.89%),,5.552199364,5.008305788
./benchmark/BIGD/20QBT_45CYC_.3D1_.4D2_3.qasm,450,9999999,9999999,,45,9999999,13(28.89%),,270(x),82(x),188(69.63%),,180(cx),121(cx),59(32.78%),,5.496737957,5.008305788
./benchmark/BIGD/20QBT_45CYC_.1D1_.2D2_3.qasm,180,9999999,9999999,,45,9999999,26(57.78%),,90(x),40(x),50(55.56%),,90(cx),65(cx),25(27.78%),,1.694283962,5.008305788
./benchmark/BIGD/20QBT_45CYC_.5D1_.1D2_7.qasm,495,9999999,9999999,,45,9999999,18(40.00%),,450(x),36(x),414(92.00%),,45(cx),39(cx),6(13.33%),,1.614359617,5.008305788
./benchmark/BIGD/20QBT_45CYC_.1D1_.7D2_8.qasm,405,9999999,9999999,,45,9999999,1(2.22%),,90(x),56(x),34(37.78%),,315(cx),218(cx),97(30.79%),,10.08380604,5.008305788
./benchmark/BIGD/20QBT_45CYC_.4D1_.4D2_8.qasm,540,9999999,9999999,,45,9999999,4(8.89%),,360(x),106(x),254(70.56%),,180(cx),142(cx),38(21.11%),,4.982405901,5.008305788
./benchmark/BIGD/20QBT_45CYC_.2D1_.1D2_5.qasm,225,9999999,9999999,,45,9999999,28(62.22%),,180(x),32(x),148(82.22%),,45(cx),33(cx),12(26.67%),,0.854619741,5.008305788
./benchmark/BIGD/20QBT_45CYC_.1D1_.4D2_0.qasm,270,9999999,9999999,,45,9999999,11(24.44%),,90(x),50(x),40(44.44%),,180(cx),115(cx),65(36.11%),,5.141717434,5.008305788
./benchmark/BIGD/20QBT_45CYC_.1D1_.5D2_6.qasm,315,9999999,9999999,,45,9999999,6(13.33%),,90(x),42(x),48(53.33%),,225(cx),161(cx),64(28.44%),,7.261636496,5.008305788
./benchmark/BIGD/20QBT_45CYC_.4D1_.4D2_2.qasm,540,9999999,9999999,,45,9999999,6(13.33%),,360(x),102(x),258(71.67%),,180(cx),143(cx),37(20.56%),,5.105147123,5.008305788
./benchmark/BIGD/20QBT_45CYC_.1D1_.4D2_5.qasm,270,9999999,9999999,,45,9999999,12(26.67%),,90(x),44(x),46(51.11%),,180(cx),124(cx),56(31.11%),,7.42728281,5.008305788
./benchmark/BIGD/20QBT_45CYC_.0D1_.3D2_3.qasm,135,9999999,9999999,,45,9999999,23(51.11%),,0(),0(),0(-),,135(cx),86(cx),49(36.30%),,6.244040489,5.008305788
./benchmark/BIGD/20QBT_45CYC_.1D1_.1D2_2.qasm,135,9999999,9999999,,45,9999999,27(60.00%),,90(x),28(x),62(68.89%),,45(cx),29(cx),16(35.56%),,0.525380135,5.008305788
./benchmark/BIGD/20QBT_45CYC_.2D1_.5D2_2.qasm,405,9999999,9999999,,45,9999999,5(11.11%),,180(x),84(x),96(53.33%),,225(cx),159(cx),66(29.33%),,6.879283428,5.008305788
./benchmark/BIGD/20QBT_45CYC_.4D1_.2D2_3.qasm,450,9999999,9999999,,45,9999999,12(26.67%),,360(x),56(x),304(84.44%),,90(cx),68(cx),22(24.44%),,2.674229622,5.008305788
./benchmark/BIGD/20QBT_45CYC_.0D1_.7D2_0.qasm,315,9999999,9999999,,45,9999999,3(6.67%),,0(),0(),0(-),,315(cx),180(cx),135(42.86%),,13.67557573,5.008305788
./benchmark/BIGD/20QBT_45CYC_.1D1_.4D2_3.qasm,270,9999999,9999999,,45,9999999,13(28.89%),,90(x),42(x),48(53.33%),,180(cx),125(cx),55(30.56%),,6.422996283,5.008305788
./benchmark/BIGD/20QBT_45CYC_.2D1_.4D2_9.qasm,360,9999999,9999999,,45,9999999,11(24.44%),,180(x),66(x),114(63.33%),,180(cx),113(cx),67(37.22%),,6.146233082,5.008305788
./benchmark/BIGD/20QBT_45CYC_.0D1_.4D2_2.qasm,180,9999999,9999999,,45,9999999,21(46.67%),,0(),0(),0(-),,180(cx),90(cx),90(50.00%),,9.458108425,5.008305788
./benchmark/BIGD/20QBT_45CYC_.2D1_.2D2_1.qasm,270,9999999,9999999,,45,9999999,16(35.56%),,180(x),54(x),126(70.00%),,90(cx),76(cx),14(15.56%),,2.411838531,5.008305788
./benchmark/BIGD/20QBT_45CYC_.0D1_.2D2_9.qasm,90,9999999,9999999,,45,9999999,30(66.67%),,0(),0(),0(-),,90(cx),40(cx),50(55.56%),,2.294642687,5.008305788
./benchmark/BIGD/20QBT_45CYC_.1D1_.3D2_1.qasm,225,9999999,9999999,,45,9999999,18(40.00%),,90(x),42(x),48(53.33%),,135(cx),101(cx),34(25.19%),,3.263137817,5.008305788
./benchmark/BIGD/20QBT_45CYC_.0D1_.6D2_0.qasm,270,9999999,9999999,,45,9999999,7(15.56%),,0(),0(),0(-),,270(cx),156(cx),114(42.22%),,17.51409674,5.008305788
./benchmark/BIGD/20QBT_45CYC_.0D1_.6D2_7.qasm,270,9999999,9999999,,45,9999999,4(8.89%),,0(),0(),0(-),,270(cx),165(cx),105(38.89%),,15.10428357,5.008305788
./benchmark/BIGD/20QBT_45CYC_.0D1_.6D2_2.qasm,270,9999999,9999999,,45,9999999,8(17.78%),,0(),0(),0(-),,270(cx),163(cx),107(39.63%),,14.98115206,5.008305788
./benchmark/BIGD/20QBT_45CYC_.1D1_.2D2_5.qasm,180,9999999,9999999,,45,9999999,19(42.22%),,90(x),36(x),54(60.00%),,90(cx),70(cx),20(22.22%),,1.876128435,5.008305788
./benchmark/BIGD/20QBT_45CYC_.4D1_.1D2_9.qasm,405,9999999,9999999,,45,9999999,32(71.11%),,360(x),22(x),338(93.89%),,45(cx),29(cx),16(35.56%),,1.266165972,5.008305788
./benchmark/BIGD/20QBT_45CYC_.1D1_.3D2_5.qasm,225,9999999,9999999,,45,9999999,15(33.33%),,90(x),46(x),44(48.89%),,135(cx),106(cx),29(21.48%),,3.143495798,5.008305788
./benchmark/BIGD/20QBT_45CYC_.0D1_.3D2_2.qasm,135,9999999,9999999,,45,9999999,20(44.44%),,0(),0(),0(-),,135(cx),80(cx),55(40.74%),,6.074697971,5.008305788
./benchmark/BIGD/20QBT_45CYC_.1D1_.4D2_4.qasm,270,9999999,9999999,,45,9999999,12(26.67%),,90(x),52(x),38(42.22%),,180(cx),122(cx),58(32.22%),,5.534859657,5.008305788
./benchmark/BIGD/20QBT_45CYC_.1D1_.7D2_2.qasm,405,9999999,9999999,,45,9999999,-1(-2.22%),,90(x),52(x),38(42.22%),,315(cx),192(cx),123(39.05%),,12.11615396,5.008305788
./benchmark/BIGD/20QBT_45CYC_.3D1_.1D2_6.qasm,315,9999999,9999999,,45,9999999,29(64.44%),,270(x),24(x),246(91.11%),,45(cx),31(cx),14(31.11%),,0.917571068,5.008305788
./benchmark/BIGD/20QBT_45CYC_.0D1_.8D2_5.qasm,360,9999999,9999999,,45,9999999,1(2.22%),,0(),0(),0(-),,360(cx),204(cx),156(43.33%),,20.38451982,5.008305788
./benchmark/BIGD/20QBT_45CYC_.6D1_.2D2_0.qasm,630,9999999,9999999,,45,9999999,16(35.56%),,540(x),62(x),478(88.52%),,90(cx),71(cx),19(21.11%),,2.938513279,5.008305788
./benchmark/BIGD/20QBT_45CYC_.0D1_.7D2_4.qasm,315,9999999,9999999,,45,9999999,8(17.78%),,0(),0(),0(-),,315(cx),183(cx),132(41.90%),,21.13766432,5.008305788
./benchmark/BIGD/20QBT_45CYC_.6D1_.1D2_4.qasm,585,9999999,9999999,,45,9999999,17(37.78%),,540(x),32(x),508(94.07%),,45(cx),33(cx),12(26.67%),,1.298025608,5.008305788
./benchmark/BIGD/20QBT_45CYC_.3D1_.2D2_0.qasm,360,9999999,9999999,,45,9999999,20(44.44%),,270(x),58(x),212(78.52%),,90(cx),69(cx),21(23.33%),,2.228307724,5.008305788
./benchmark/BIGD/20QBT_45CYC_.0D1_.1D2_7.qasm,45,9999999,9999999,,45,9999999,35(77.78%),,0(),0(),0(-),,45(cx),21(cx),24(53.33%),,0.145199299,5.008305788
./benchmark/BIGD/20QBT_45CYC_.5D1_.3D2_0.qasm,585,9999999,9999999,,45,9999999,9(20.00%),,450(x),86(x),364(80.89%),,135(cx),111(cx),24(17.78%),,3.745528221,5.008305788
./benchmark/BIGD/20QBT_45CYC_.4D1_.3D2_6.qasm,495,9999999,9999999,,45,9999999,8(17.78%),,360(x),84(x),276(76.67%),,135(cx),105(cx),30(22.22%),,3.324859142,5.008305788
./benchmark/BIGD/20QBT_45CYC_.4D1_.3D2_4.qasm,495,9999999,9999999,,45,9999999,14(31.11%),,360(x),82(x),278(77.22%),,135(cx),105(cx),30(22.22%),,4.233389139,5.008305788
./benchmark/BIGD/20QBT_45CYC_.3D1_.3D2_1.qasm,405,9999999,9999999,,45,9999999,13(28.89%),,270(x),76(x),194(71.85%),,135(cx),102(cx),33(24.44%),,3.33577776,5.008305788
./benchmark/BIGD/20QBT_45CYC_.2D1_.6D2_8.qasm,450,9999999,9999999,,45,9999999,1(2.22%),,180(x),76(x),104(57.78%),,270(cx),192(cx),78(28.89%),,9.130482197,5.008305788
./benchmark/BIGD/20QBT_45CYC_.3D1_.4D2_0.qasm,450,9999999,9999999,,45,9999999,10(22.22%),,270(x),100(x),170(62.96%),,180(cx),143(cx),37(20.56%),,3.615791798,5.008305788
./benchmark/BIGD/20QBT_45CYC_.6D1_.2D2_1.qasm,630,9999999,9999999,,45,9999999,15(33.33%),,540(x),66(x),474(87.78%),,90(cx),76(cx),14(15.56%),,2.519386292,5.008305788
./benchmark/BIGD/20QBT_45CYC_.5D1_.2D2_4.qasm,540,9999999,9999999,,45,9999999,18(40.00%),,450(x),62(x),388(86.22%),,90(cx),71(cx),19(21.11%),,2.420723438,5.008305788
./benchmark/BIGD/20QBT_45CYC_.2D1_.2D2_8.qasm,270,9999999,9999999,,45,9999999,20(44.44%),,180(x),48(x),132(73.33%),,90(cx),72(cx),18(20.00%),,2.18897891,5.008305788
./benchmark/BIGD/20QBT_45CYC_.4D1_.4D2_0.qasm,540,9999999,9999999,,45,9999999,3(6.67%),,360(x),92(x),268(74.44%),,180(cx),140(cx),40(22.22%),,6.442295551,5.008305788
./benchmark/BIGD/20QBT_45CYC_.4D1_.2D2_9.qasm,450,9999999,9999999,,45,9999999,9(20.00%),,360(x),68(x),292(81.11%),,90(cx),83(cx),7(7.78%),,2.647822618,5.008305788
./benchmark/BIGD/20QBT_45CYC_.2D1_.5D2_1.qasm,405,9999999,9999999,,45,9999999,4(8.89%),,180(x),78(x),102(56.67%),,225(cx),165(cx),60(26.67%),,7.229058981,5.008305788
./benchmark/BIGD/20QBT_45CYC_.5D1_.1D2_8.qasm,495,9999999,9999999,,45,9999999,26(57.78%),,450(x),36(x),414(92.00%),,45(cx),33(cx),12(26.67%),,1.349003553,5.008305788
./benchmark/BIGD/20QBT_45CYC_.2D1_.3D2_8.qasm,315,9999999,9999999,,45,9999999,14(31.11%),,180(x),74(x),106(58.89%),,135(cx),112(cx),23(17.04%),,2.747124672,5.008305788
./benchmark/BIGD/20QBT_45CYC_.0D1_.5D2_2.qasm,225,9999999,9999999,,45,9999999,13(28.89%),,0(),0(),0(-),,225(cx),122(cx),103(45.78%),,13.45339751,5.008305788
./benchmark/BIGD/20QBT_45CYC_.3D1_.1D2_5.qasm,315,9999999,9999999,,45,9999999,24(53.33%),,270(x),52(x),218(80.74%),,45(cx),35(cx),10(22.22%),,1.067815542,5.008305788
./benchmark/BIGD/20QBT_45CYC_.0D1_.5D2_5.qasm,225,9999999,9999999,,45,9999999,16(35.56%),,0(),0(),0(-),,225(cx),129(cx),96(42.67%),,11.48756695,5.008305788
./benchmark/BIGD/20QBT_45CYC_.3D1_.4D2_2.qasm,450,9999999,9999999,,45,9999999,6(13.33%),,270(x),88(x),182(67.41%),,180(cx),137(cx),43(23.89%),,4.77307272,5.008305788
./benchmark/BIGD/20QBT_45CYC_.3D1_.3D2_0.qasm,405,9999999,9999999,,45,9999999,14(31.11%),,270(x),86(x),184(68.15%),,135(cx),104(cx),31(22.96%),,3.487405777,5.008305788
./benchmark/BIGD/20QBT_45CYC_.3D1_.4D2_5.qasm,450,9999999,9999999,,45,9999999,8(17.78%),,270(x),80(x),190(70.37%),,180(cx),134(cx),46(25.56%),,4.760804892,5.008305788
./benchmark/BIGD/20QBT_45CYC_.2D1_.4D2_1.qasm,360,9999999,9999999,,45,9999999,8(17.78%),,180(x),80(x),100(55.56%),,180(cx),140(cx),40(22.22%),,5.15472126,5.008305788
./benchmark/BIGD/20QBT_45CYC_.1D1_.6D2_9.qasm,360,9999999,9999999,,45,9999999,7(15.56%),,90(x),54(x),36(40.00%),,270(cx),166(cx),104(38.52%),,9.459119558,5.008305788
./benchmark/BIGD/20QBT_45CYC_.3D1_.2D2_9.qasm,360,9999999,9999999,,45,9999999,23(51.11%),,270(x),54(x),216(80.00%),,90(cx),64(cx),26(28.89%),,2.031686068,5.008305788
./benchmark/BIGD/20QBT_45CYC_.5D1_.3D2_5.qasm,585,9999999,9999999,,45,9999999,8(17.78%),,450(x),94(x),356(79.11%),,135(cx),118(cx),17(12.59%),,3.889318943,5.008305788
./benchmark/BIGD/20QBT_45CYC_.1D1_.2D2_6.qasm,180,9999999,9999999,,45,9999999,27(60.00%),,90(x),36(x),54(60.00%),,90(cx),55(cx),35(38.89%),,2.060774565,5.008305788
./benchmark/BIGD/20QBT_45CYC_.3D1_.1D2_4.qasm,315,9999999,9999999,,45,9999999,22(48.89%),,270(x),42(x),228(84.44%),,45(cx),34(cx),11(24.44%),,0.794262171,5.008305788
./benchmark/BIGD/20QBT_45CYC_.4D1_.3D2_0.qasm,495,9999999,9999999,,45,9999999,12(26.67%),,360(x),86(x),274(76.11%),,135(cx),108(cx),27(20.00%),,4.586418152,5.008305788
./benchmark/BIGD/20QBT_45CYC_.6D1_.1D2_8.qasm,585,9999999,9999999,,45,9999999,21(46.67%),,540(x),38(x),502(92.96%),,45(cx),41(cx),4(8.89%),,1.586883545,5.008305788
./benchmark/BIGD/20QBT_45CYC_.2D1_.5D2_8.qasm,405,9999999,9999999,,45,9999999,4(8.89%),,180(x),82(x),98(54.44%),,225(cx),171(cx),54(24.00%),,5.499433279,5.008305788
./benchmark/BIGD/20QBT_45CYC_.6D1_.1D2_3.qasm,585,9999999,9999999,,45,9999999,22(48.89%),,540(x),44(x),496(91.85%),,45(cx),36(cx),9(20.00%),,1.544107199,5.008305788
./benchmark/BIGD/20QBT_45CYC_.6D1_.2D2_7.qasm,630,9999999,9999999,,45,9999999,12(26.67%),,540(x),66(x),474(87.78%),,90(cx),76(cx),14(15.56%),,2.619202852,5.008305788
./benchmark/BIGD/20QBT_45CYC_.0D1_.8D2_8.qasm,360,9999999,9999999,,45,9999999,0(-),,0(),0(),0(-),,360(cx),202(cx),158(43.89%),,20.00232744,5.008305788
./benchmark/BIGD/20QBT_45CYC_.6D1_.2D2_4.qasm,630,9999999,9999999,,45,9999999,20(44.44%),,540(x),72(x),468(86.67%),,90(cx),69(cx),21(23.33%),,3.020218372,5.008305788
./benchmark/BIGD/20QBT_45CYC_.4D1_.2D2_4.qasm,450,9999999,9999999,,45,9999999,15(33.33%),,360(x),68(x),292(81.11%),,90(cx),76(cx),14(15.56%),,2.967386961,5.008305788
./benchmark/BIGD/20QBT_45CYC_.0D1_.2D2_2.qasm,90,9999999,9999999,,45,9999999,24(53.33%),,0(),0(),0(-),,90(cx),59(cx),31(34.44%),,3.21545577,5.008305788
./benchmark/BIGD/20QBT_45CYC_.0D1_.1D2_3.qasm,45,9999999,9999999,,44,9999999,26(59.09%),,0(),0(),0(-),,45(cx),22(cx),23(51.11%),,0.070815086,5.008305788
./benchmark/BIGD/20QBT_45CYC_.2D1_.5D2_9.qasm,405,9999999,9999999,,45,9999999,3(6.67%),,180(x),84(x),96(53.33%),,225(cx),165(cx),60(26.67%),,7.036473274,5.008305788
./benchmark/BIGD/20QBT_45CYC_.4D1_.1D2_8.qasm,405,9999999,9999999,,45,9999999,18(40.00%),,360(x),28(x),332(92.22%),,45(cx),37(cx),8(17.78%),,1.344655752,5.008305788
./benchmark/BIGD/20QBT_45CYC_.1D1_.3D2_2.qasm,225,9999999,9999999,,45,9999999,17(37.78%),,90(x),46(x),44(48.89%),,135(cx),97(cx),38(28.15%),,2.990252495,5.008305788
./benchmark/BIGD/20QBT_45CYC_.0D1_.8D2_1.qasm,360,9999999,9999999,,45,9999999,5(11.11%),,0(),0(),0(-),,360(cx),195(cx),165(45.83%),,19.54385877,5.008305788
./benchmark/BIGD/20QBT_45CYC_.5D1_.1D2_5.qasm,495,9999999,9999999,,45,9999999,20(44.44%),,450(x),46(x),404(89.78%),,45(cx),40(cx),5(11.11%),,1.310672283,5.008305788
./benchmark/BIGD/20QBT_45CYC_.0D1_.5D2_9.qasm,225,9999999,9999999,,45,9999999,13(28.89%),,0(),0(),0(-),,225(cx),131(cx),94(41.78%),,14.20655179,5.008305788
./benchmark/BIGD/20QBT_45CYC_.2D1_.3D2_0.qasm,315,9999999,9999999,,45,9999999,14(31.11%),,180(x),64(x),116(64.44%),,135(cx),100(cx),35(25.93%),,3.32915163,5.008305788
./benchmark/BIGD/20QBT_45CYC_.0D1_.1D2_4.qasm,45,9999999,9999999,,45,9999999,25(55.56%),,0(),0(),0(-),,45(cx),28(cx),17(37.78%),,0.174662352,5.008305788
./benchmark/BIGD/20QBT_45CYC_.5D1_.3D2_3.qasm,585,9999999,9999999,,45,9999999,14(31.11%),,450(x),74(x),376(83.56%),,135(cx),108(cx),27(20.00%),,4.863118172,5.008305788
./benchmark/BIGD/20QBT_45CYC_.2D1_.3D2_9.qasm,315,9999999,9999999,,45,9999999,14(31.11%),,180(x),56(x),124(68.89%),,135(cx),97(cx),38(28.15%),,2.737439394,5.008305788
./benchmark/BIGD/20QBT_45CYC_.3D1_.2D2_5.qasm,360,9999999,9999999,,45,9999999,19(42.22%),,270(x),62(x),208(77.04%),,90(cx),75(cx),15(16.67%),,2.345403433,5.008305788
./benchmark/BIGD/20QBT_45CYC_.5D1_.2D2_1.qasm,540,9999999,9999999,,45,9999999,13(28.89%),,450(x),62(x),388(86.22%),,90(cx),63(cx),27(30.00%),,2.738198996,5.008305788
